timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4,X_M5,Y_M5,Z_M5,,,
1540478001.5607,1.826,-82,2.851,-86,1.408,-79,1.011,-82,1.132,-82,1.179,-84,1.329,-80,1.793,-82,0.991342,0.175563,0.431591,0.976133,0.262892,0.432816,0.813671,0.294374,0.435975,0.767605,0.10379,0.436499,0.876041,0.199493,0.61115,,,
1540478001.6107,1.849,-87,2.832,-88,1.427,-80,1.006,-82,1.132,-84,1.165,-84,1.376,-80,1.779,-82,0.992042,0.179512,0.43164,0.97686,0.266791,0.432768,0.8146,0.298445,0.436091,0.768313,0.107672,0.436623,0.87693,0.203452,0.611175,,,
1540478001.6607,1.863,-82,2.841,-87,1.441,-79,0.997,-83,1.132,-82,1.175,-86,1.325,-81,1.779,-82,0.992894,0.183463,0.431572,0.978358,0.270957,0.432766,0.815794,0.302844,0.436313,0.769372,0.111892,0.436683,0.877848,0.20748,0.611433,,,
1540478001.7107,1.826,-82,2.841,-85,1.427,-80,1.02,-82,1.132,-82,1.189,-84,1.325,-83,1.802,-82,0.993722,0.187612,0.431726,0.978538,0.275185,0.432699,0.816663,0.30657,0.436127,0.770156,0.115776,0.436748,0.878769,0.21131,0.611255,,,
1540478001.7607,1.826,-82,2.874,-85,1.493,-79,1.02,-82,1.118,-83,1.179,-86,1.348,-80,1.793,-82,0.994922,0.191663,0.431518,0.97962,0.27899,0.432907,0.81742,0.31092,0.436185,0.770726,0.119948,0.436692,0.879327,0.215973,0.611067,,,
1540478001.81076,1.826,-82,2.855,-85,1.427,-79,1.044,-82,1.114,-82,1.161,-84,1.334,-80,1.77,-83,0.995312,0.195433,0.431571,0.980405,0.282889,0.43279,0.81809,0.314426,0.435981,0.77188,0.123799,0.436771,0.880761,0.219406,0.610805,,,
1540478001.8607,1.831,-83,2.827,-85,1.413,-79,1.044,-82,1.114,-82,1.142,-84,1.311,-81,1.812,-82,0.996128,0.19974,0.431562,0.980872,0.286844,0.432577,0.81857,0.318909,0.436292,0.772318,0.128102,0.436595,0.880996,0.223895,0.611391,,,
1540478001.91077,1.844,-81,2.837,-86,1.437,-79,1.072,-84,1.142,-84,1.146,-84,1.329,-81,1.812,-82,0.996472,0.202752,0.431612,0.981404,0.290326,0.432982,0.819397,0.322222,0.436428,0.772965,0.131368,0.436665,0.881432,0.226963,0.611338,,,
1540478001.96074,1.844,-86,2.841,-90,1.39,-79,1.067,-83,1.119,-83,1.137,-85,1.334,-80,1.784,-82,0.99715,0.206982,0.431883,0.981806,0.294592,0.432828,0.819634,0.325853,0.436075,0.773283,0.135109,0.436648,0.881973,0.23116,0.611286,,,
1540478002.01074,1.817,-85,2.837,-86,1.404,-79,1.067,-82,1.137,-85,1.165,-84,1.32,-80,1.779,-84,0.997901,0.21049,0.431833,0.98267,0.297962,0.43305,0.820513,0.329333,0.435891,0.774085,0.138551,0.43657,0.883031,0.233922,0.611154,,,
1540478002.0607,1.868,-85,2.851,-88,1.469,-79,1.072,-84,1.146,-83,1.123,-84,1.325,-80,1.798,-82,0.998569,0.214903,0.432033,0.983355,0.302062,0.43322,0.821137,0.333838,0.436129,0.774919,0.143226,0.437151,0.883142,0.238674,0.611424,,,
1540478002.11072,1.821,-82,2.846,-86,1.441,-79,1.081,-82,1.142,-83,1.11,-86,1.301,-81,1.779,-82,0.999288,0.218207,0.431897,0.984247,0.305655,0.433305,0.822147,0.337305,0.436139,0.77583,0.146789,0.436834,0.884292,0.242276,0.611389,,,
1540478002.16073,1.835,-82,2.832,-85,1.432,-79,1.091,-82,1.146,-83,1.105,-84,1.292,-80,1.774,-82,1.00029,0.222758,0.431765,0.985239,0.310254,0.433161,0.822878,0.341897,0.436412,0.776426,0.151305,0.436858,0.885361,0.246886,0.611482,,,
1540478002.2107,1.835,-82,2.874,-86,1.437,-80,1.091,-83,1.118,-85,1.118,-84,1.282,-81,1.784,-82,1.00097,0.226933,0.431893,0.986244,0.314319,0.433108,0.823919,0.345813,0.436096,0.777731,0.155264,0.43704,0.885815,0.250428,0.611609,,,
1540478002.26121,1.84,-82,2.879,-91,1.427,-79,1.081,-82,1.175,-83,1.118,-86,1.325,-81,1.831,-86,1.00262,0.231016,0.431652,0.987306,0.318278,0.432861,0.825129,0.349909,0.436267,0.779503,0.159629,0.436878,0.886685,0.254876,0.61171,,,
1540478002.31076,1.853,-85,2.851,-88,1.446,-80,1.091,-82,1.123,-83,1.091,-87,1.268,-81,1.77,-82,1.00345,0.234968,0.431558,0.988437,0.322198,0.43285,0.825753,0.353849,0.436493,0.780047,0.163527,0.436727,0.888878,0.258874,0.611495,,,
1540478002.36074,1.831,-83,2.855,-87,1.441,-80,1.1,-83,1.184,-83,1.114,-84,1.268,-81,1.807,-82,1.00457,0.239019,0.431655,0.989621,0.326553,0.432696,0.827189,0.358509,0.436615,0.781071,0.168043,0.436905,0.889894,0.263012,0.611669,,,
1540478002.41078,1.853,-81,2.869,-86,1.46,-79,1.1,-82,1.17,-85,1.11,-84,1.259,-80,1.77,-82,1.0054,0.243904,0.431653,0.990377,0.330974,0.432557,0.827884,0.362706,0.436385,0.781986,0.172218,0.43736,0.891257,0.267941,0.611513,,,
1540478002.46069,1.849,-81,2.86,-86,1.455,-79,1.1,-82,1.137,-83,1.091,-84,1.287,-81,1.774,-84,1.0061,0.247426,0.431852,0.99105,0.334712,0.432602,0.828545,0.366542,0.436539,0.782644,0.176107,0.43701,0.891841,0.271412,0.611371,,,
1540478002.51078,1.845,-82,2.851,-92,1.465,-81,1.081,-83,1.137,-83,1.114,-84,1.329,-82,1.812,-86,1.00674,0.251208,0.431506,0.991326,0.338453,0.432753,0.829109,0.37002,0.436558,0.783194,0.179388,0.43704,0.891189,0.275009,0.61176,,,
1540478002.56073,1.844,-82,2.869,-87,1.469,-79,1.114,-82,1.175,-83,1.086,-84,1.259,-81,1.774,-82,1.0071,0.255313,0.431858,0.991785,0.342341,0.432598,0.829696,0.374303,0.4364,0.783755,0.184028,0.437071,0.892181,0.27953,0.611538,,,
1540478002.61069,1.849,-82,2.837,-86,1.488,-79,1.151,-82,1.184,-84,1.091,-83,1.24,-81,1.802,-82,1.0079,0.259532,0.431927,0.992515,0.346495,0.432346,0.830474,0.378616,0.43616,0.784269,0.188084,0.437154,0.892736,0.283794,0.611746,,,
1540478002.66069,1.84,-81,2.874,-86,1.526,-79,1.156,-81,1.175,-84,1.114,-83,1.278,-81,1.802,-82,1.00885,0.26421,0.431825,0.993671,0.351545,0.432933,0.831088,0.383095,0.436306,0.785396,0.192877,0.437446,0.894637,0.288488,0.611506,,,
1540478002.71069,1.844,-83,2.851,-87,1.455,-79,1.128,-82,1.198,-84,1.095,-83,1.259,-80,1.779,-82,1.00957,0.268256,0.431596,0.994089,0.35555,0.432834,0.832102,0.387444,0.436384,0.786069,0.196899,0.437542,0.895397,0.293017,0.6116,,,
1540478002.76071,1.9,-82,2.841,-88,1.512,-79,1.146,-82,1.151,-89,0,0,1.334,-82,1.784,-91,1.01063,0.27235,0.431708,0.995041,0.359878,0.433135,0.832357,0.390972,0.436112,0.786886,0.200953,0.43732,0.896616,0.296967,0.611211,,,
1540478002.8107,1.831,-81,2.869,-86,1.474,-79,1.128,-82,1.142,-84,1.105,-85,1.254,-80,1.779,-84,1.01143,0.276155,0.431903,0.996122,0.362918,0.432805,0.833291,0.395433,0.43648,0.787962,0.205451,0.437613,0.897297,0.30103,0.611601,,,
1540478002.86074,1.835,-81,2.879,-86,1.493,-79,1.189,-82,1.198,-84,1.105,-89,1.278,-81,1.793,-82,1.01204,0.280083,0.431956,0.996525,0.367866,0.432849,0.834179,0.399259,0.436539,0.788576,0.209138,0.437528,0.898177,0.305241,0.611582,,,
1540478002.9107,1.849,-81,2.855,-86,1.479,-79,1.151,-82,1.189,-86,1.123,-83,1.25,-80,1.774,-82,1.01243,0.283855,0.432329,0.997084,0.370677,0.4331,0.83495,0.403368,0.436491,0.788864,0.212814,0.43763,0.89812,0.308569,0.611753,,,
1540478002.96069,1.844,-81,2.874,-87,1.441,-79,1.165,-83,1.184,-85,1.1,-83,1.236,-80,1.788,-82,1.01321,0.287952,0.432163,0.997656,0.375365,0.432925,0.835718,0.406909,0.436408,0.789904,0.216496,0.437682,0.898339,0.312733,0.612029,,,
1540478003.0107,1.863,-82,2.898,-88,1.488,-79,1.189,-81,1.175,-85,1.095,-82,1.245,-80,1.765,-82,1.01401,0.292739,0.43232,0.998929,0.379854,0.433243,0.836546,0.411607,0.436359,0.790382,0.221465,0.437504,0.899582,0.316916,0.611995,,,
1540478003.06074,1.835,-82,2.879,-86,1.474,-79,1.184,-84,1.17,-85,1.105,-82,1.217,-80,1.774,-83,1.01468,0.296854,0.432206,0.999382,0.38448,0.433036,0.837169,0.416166,0.436573,0.790864,0.225678,0.43761,0.899672,0.321887,0.61175,,,
1540478003.11069,1.835,-83,2.883,-89,1.469,-79,1.189,-81,1.203,-85,1.114,-82,1.226,-79,1.784,-83,1.01542,0.301288,0.432138,1.00038,0.388512,0.433132,0.838056,0.420308,0.436524,0.791798,0.229834,0.437964,0.901521,0.326119,0.611754,,,
1540478003.16069,1.84,-82,2.893,-86,1.554,-79,1.184,-82,1.198,-86,1.118,-82,1.24,-80,1.774,-82,1.0161,0.305107,0.432141,1.00118,0.392424,0.43308,0.838946,0.42421,0.436487,0.792672,0.233513,0.437801,0.902086,0.32994,0.611961,,,
1540478003.21069,1.84,-82,2.912,-86,1.516,-80,1.198,-82,1.203,-85,1.118,-87,1.273,-82,1.802,-86,1.017,0.30961,0.432344,1.00251,0.397466,0.433203,0.839421,0.428676,0.436387,0.7931,0.238227,0.43779,0.902657,0.334522,0.611746,0.888743,0.339382,0.294076
1540478003.26073,1.891,-86,2.874,-86,1.502,-79,1.179,-82,1.207,-86,1.105,-83,1.212,-80,1.77,-84,1.01788,0.314191,0.432277,1.00328,0.40173,0.433362,0.840232,0.433642,0.436328,0.79424,0.242998,0.437946,0.903475,0.339268,0.611742,0.889271,0.344549,0.294332
1540478003.31074,1.831,-83,2.869,-87,1.488,-79,1.203,-82,1.221,-85,1.119,-82,1.273,-81,1.788,-82,1.01822,0.317958,0.432273,1.0037,0.405706,0.433027,0.8409,0.437117,0.436329,0.794779,0.2469,0.438004,0.903948,0.343302,0.61216,,,
1540478003.36069,1.844,-82,2.888,-87,1.484,-80,1.198,-82,1.221,-86,1.132,-82,1.189,-81,1.76,-82,1.01877,0.322145,0.432567,1.00425,0.409408,0.43327,0.842066,0.441593,0.436579,0.795529,0.251277,0.437788,0.904595,0.347442,0.61183,,,
1540478003.41073,1.849,-81,2.879,-88,1.53,-79,1.207,-82,1.207,-86,1.119,-81,1.189,-80,1.76,-83,1.01935,0.326607,0.43279,1.00477,0.414015,0.433342,0.84206,0.445286,0.436405,0.796229,0.255143,0.438173,0.90464,0.351672,0.612376,,,
1540478003.4607,1.84,-82,2.907,-93,1.549,-79,1.203,-82,1.203,-87,1.123,-82,1.278,-79,1.793,-83,1.02019,0.330793,0.433098,1.0058,0.417951,0.433361,0.843121,0.450377,0.436635,0.796612,0.259901,0.438213,0.904751,0.355627,0.612265,0.892462,0.35514,0.293491
1540478003.5107,1.853,-81,2.94,-87,1.563,-79,1.203,-82,1.24,-86,1.095,-81,1.193,-81,1.77,-82,1.02097,0.33501,0.4331,1.00635,0.422418,0.433509,0.843479,0.454081,0.436367,0.797356,0.263493,0.438082,0.906094,0.360029,0.612029,,,
1540478003.5607,1.858,-83,2.907,-87,1.54,-79,1.207,-84,1.245,-86,1.1,-81,1.179,-80,1.76,-82,1.02167,0.338614,0.433,1.00691,0.426205,0.433622,0.844494,0.458082,0.436562,0.797937,0.26764,0.438348,0.906752,0.363509,0.612526,,,
1540478003.6107,1.831,-82,2.949,-87,1.573,-80,1.203,-83,1.259,-85,1.114,-83,1.203,-80,1.784,-82,1.0223,0.342661,0.433028,1.00729,0.430185,0.433743,0.844772,0.46217,0.436655,0.798731,0.27175,0.438195,0.907081,0.367938,0.61243,,,
1540478003.66074,1.831,-85,2.935,-87,1.573,-79,1.207,-82,1.226,-85,1.114,-81,1.189,-83,1.784,-82,1.02275,0.345677,0.432995,1.00806,0.433157,0.433785,0.845253,0.464875,0.436432,0.799354,0.274832,0.438355,0.90736,0.370846,0.612675,,,
1540478003.7107,1.849,-83,2.93,-87,1.587,-80,1.231,-86,1.25,-92,1.119,-85,1.25,-80,1.793,-83,1.02376,0.351391,0.433485,1.009,0.438934,0.434135,0.846278,0.470629,0.436739,0.800121,0.280382,0.438321,0.908849,0.376844,0.612234,,,
1540478003.76076,1.849,-82,2.94,-88,1.493,-79,1.259,-81,1.25,-87,1.118,-81,1.165,-80,1.774,-83,1.02425,0.355565,0.433089,1.00954,0.442733,0.433775,0.847035,0.474905,0.436209,0.801083,0.28438,0.438232,0.908498,0.380763,0.612858,,,
1540478003.81075,1.817,-81,2.963,-88,1.549,-79,1.198,-81,1.264,-88,1.063,-81,1.179,-80,1.751,-82,1.02527,0.35946,0.433374,1.01042,0.446996,0.433742,0.848151,0.478894,0.436751,0.801719,0.28849,0.438287,0.910183,0.384851,0.612304,,,
1540478003.86069,1.849,-81,2.959,-90,1.54,-79,1.254,-81,1.292,-86,1.119,-81,1.151,-81,1.756,-82,1.02679,0.364106,0.433342,1.01133,0.451415,0.433831,0.849043,0.483226,0.436604,0.80255,0.292995,0.438449,0.910852,0.389538,0.612773,,,
1540478003.91069,1.872,-82,2.944,-90,1.554,-79,1.297,-85,1.231,-87,1.132,-85,1.217,-80,1.807,-85,1.02712,0.367898,0.433216,1.01225,0.455292,0.434115,0.850011,0.487544,0.436859,0.803236,0.297312,0.438295,0.912726,0.393466,0.612321,,,
1540478003.96068,1.863,-82,2.963,-89,1.526,-79,1.287,-81,1.268,-87,1.1,-81,1.142,-80,1.788,-82,1.02776,0.372196,0.433497,1.01244,0.459417,0.433891,0.850214,0.491189,0.436658,0.80387,0.300913,0.438294,0.912918,0.397345,0.612344,,,
1540478004.01069,1.84,-81,2.954,-88,1.563,-79,1.254,-82,1.231,-86,1.095,-85,1.137,-82,1.788,-82,1.02799,0.375763,0.433521,1.01303,0.463286,0.434316,0.850963,0.495414,0.436868,0.804038,0.305207,0.438367,0.912482,0.401031,0.612764,,,
1540478004.06071,1.872,-86,0,0,1.544,-80,1.268,-81,1.25,-87,1.077,-81,1.151,-80,1.765,-84,1.02858,0.378557,0.433664,1.01394,0.46624,0.434237,0.85178,0.498848,0.436963,0.804541,0.308446,0.438685,0.913323,0.4036,0.612993,0.903655,0.394495,0.299755
1540478004.11072,1.84,-81,2.944,-87,1.568,-79,1.259,-80,1.273,-86,1.091,-83,1.114,-80,1.774,-82,1.0303,0.381663,0.433692,1.01704,0.469608,0.434235,0.85468,0.504023,0.436996,0.805064,0.314419,0.438524,0.916059,0.409128,0.612729,,,
1540478004.16078,1.863,-82,3.024,-89,1.544,-82,1.282,-80,1.254,-93,1.086,-82,1.137,-81,1.807,-82,1.03099,0.385459,0.43357,1.01846,0.473676,0.434377,0.856956,0.509325,0.437017,0.805329,0.320369,0.438484,0.917165,0.413595,0.612854,,,
1540478004.21078,1.877,-81,2.987,-86,1.559,-79,1.297,-80,1.245,-86,1.044,-81,1.114,-80,1.784,-84,1.03143,0.388881,0.433786,1.01945,0.477156,0.434369,0.857773,0.514025,0.437049,0.805056,0.324913,0.438379,0.9175,0.417731,0.612845,,,
1540478004.26072,1.849,-82,2.977,-87,1.568,-80,1.353,-80,1.259,-88,1.063,-81,1.11,-81,1.793,-83,1.03149,0.391767,0.433942,1.02031,0.480324,0.434354,0.859215,0.518392,0.436903,0.804771,0.329526,0.438245,0.917802,0.422025,0.612828,,,
1540478004.31069,1.849,-82,2.987,-87,1.573,-80,1.282,-80,1.221,-87,1.03,-81,1.086,-81,1.807,-84,1.0316,0.394619,0.433909,1.02108,0.482691,0.434197,0.86,0.521825,0.43695,0.805147,0.33369,0.438516,0.918368,0.42508,0.612651,,,
1540478004.36069,1.849,-81,2.987,-88,1.554,-79,1.301,-80,1.207,-88,1.067,-85,1.118,-80,1.77,-83,1.03326,0.397134,0.434086,1.02334,0.485301,0.434657,0.862625,0.526612,0.436826,0.805631,0.339039,0.438676,0.920771,0.429519,0.612312,,,
1540478004.41068,1.886,-81,2.991,-90,1.596,-81,1.352,-80,1.264,-91,1.072,-82,1.105,-81,1.741,-83,1.03424,0.400416,0.43408,1.02515,0.488594,0.434572,0.865108,0.531408,0.437049,0.805789,0.344666,0.438398,0.921509,0.433812,0.612672,,,
1540478004.46069,1.844,-83,3.005,-87,1.587,-80,1.278,-80,1.226,-87,1.072,-81,1.1,-80,1.77,-83,1.03458,0.403697,0.434062,1.02741,0.492069,0.434911,0.867529,0.536332,0.437058,0.805897,0.350197,0.438703,0.921786,0.437855,0.61287,,,
1540478004.51069,1.853,-82,3.034,-87,1.615,-79,1.311,-80,1.268,-87,1.039,-81,1.114,-80,1.784,-83,1.0356,0.406912,0.434222,1.02849,0.495721,0.434657,0.86871,0.540743,0.436925,0.806846,0.355011,0.438566,0.922607,0.441966,0.612963,,,
1540478004.56073,1.868,-82,3.001,-87,1.591,-80,1.306,-80,1.264,-87,1.058,-82,1.119,-80,1.76,-83,1.03658,0.410015,0.434336,1.03006,0.498546,0.434567,0.871299,0.545734,0.436792,0.806841,0.360865,0.438584,0.923653,0.446448,0.613059,,,
1540478004.61073,1.849,-81,3.019,-87,1.638,-80,1.325,-81,1.292,-89,1.077,-84,1.123,-80,1.756,-83,1.03727,0.413262,0.434117,1.03168,0.501754,0.434895,0.87394,0.550784,0.43667,0.807563,0.365965,0.438606,0.924875,0.451083,0.612822,,,
1540478004.66075,1.872,-82,3.029,-88,1.582,-80,1.287,-80,1.24,-87,1.025,-81,1.118,-80,1.784,-83,1.03831,0.41463,0.434126,1.03449,0.503359,0.434386,0.877743,0.556193,0.436582,0.80737,0.37294,0.438499,0.927243,0.455541,0.612757,,,
1540478004.71069,1.853,-82,3.015,-87,1.634,-80,1.301,-80,1.217,-88,1.072,-81,1.105,-80,1.784,-83,1.03803,0.41683,0.434368,1.03707,0.505023,0.43452,0.88219,0.562548,0.436429,0.806001,0.381799,0.438208,0.927745,0.46011,0.612781,,,
1540478004.76069,1.853,-81,3.043,-87,1.648,-80,1.292,-80,1.193,-87,1.049,-81,1.114,-79,1.756,-84,1.03797,0.418836,0.434291,1.03954,0.507171,0.434361,0.88513,0.567761,0.436067,0.805389,0.388847,0.438119,0.929168,0.464835,0.612283,,,
1540478004.81069,1.858,-82,3.09,-88,1.666,-80,1.264,-84,1.193,-86,1.081,-81,1.123,-79,1.77,-84,1.0389,0.421129,0.434518,1.04108,0.509318,0.434319,0.888112,0.57246,0.435832,0.805543,0.394699,0.437978,0.929519,0.469582,0.612557,,,
1540478004.86073,1.882,-82,3.043,-90,1.657,-80,1.334,-81,1.231,-92,1.02,-84,1.137,-81,1.779,-86,1.04032,0.423029,0.434461,1.04371,0.512182,0.434471,0.892071,0.577802,0.435406,0.806028,0.40151,0.438217,0.931986,0.474358,0.612347,,,
1540478004.91069,1.882,-82,3.01,-89,1.671,-80,1.268,-80,1.212,-86,1.044,-82,1.114,-79,1.779,-85,1.04157,0.425713,0.434598,1.0472,0.514204,0.434381,0.896572,0.583146,0.435701,0.806837,0.408617,0.438317,0.933528,0.479143,0.612678,,,
1540478004.9607,1.877,-82,3.076,-87,1.685,-80,1.311,-80,1.203,-87,1.016,-81,1.114,-80,1.77,-83,1.04323,0.427625,0.434265,1.05114,0.515819,0.434143,0.901656,0.587622,0.435409,0.808511,0.415539,0.438461,0.936792,0.483182,0.612776,,,
1540478005.01074,1.886,-81,3.048,-87,1.709,-80,1.348,-80,1.25,-86,1.02,-81,1.132,-79,1.765,-85,1.04466,0.428426,0.434222,1.05449,0.516459,0.433588,0.907581,0.592207,0.435509,0.81076,0.422624,0.438607,0.940439,0.486391,0.612467,,,
1540478005.0607,1.896,-81,3.066,-87,1.727,-81,1.348,-81,1.203,-92,1.049,-81,1.17,-82,1.807,-87,1.04524,0.429214,0.434335,1.05772,0.517301,0.43419,0.912064,0.596071,0.43587,0.811035,0.42851,0.438528,0.9425,0.489463,0.612676,,,
1540478005.11069,1.863,-82,3.08,-87,1.713,-80,1.32,-80,1.278,-86,1.072,-81,1.11,-79,1.793,-83,1.04632,0.430769,0.434204,1.06008,0.518375,0.434182,0.916215,0.599871,0.436115,0.812256,0.434157,0.438765,0.944903,0.492505,0.612765,,,
1540478005.16075,1.9,-83,3.109,-86,1.765,-80,1.292,-80,1.278,-86,1.006,-81,1.105,-80,1.784,-84,1.04739,0.431785,0.434106,1.063,0.518479,0.434203,0.920914,0.603267,0.436231,0.812875,0.440128,0.438744,0.947341,0.495328,0.612985,,,
1540478005.21071,1.891,-81,3.076,-88,1.756,-81,1.311,-81,1.226,-88,1.058,-81,1.091,-80,1.788,-84,1.04896,0.43224,0.434063,1.06608,0.519,0.434184,0.925605,0.606375,0.436557,0.814541,0.445063,0.438938,0.950489,0.49766,0.612701,,,
1540478005.26077,1.826,-81,3.137,-86,1.793,-81,1.282,-80,1.315,-86,1.011,-80,1.091,-80,1.784,-84,1.04987,0.432898,0.434413,1.06903,0.519242,0.434551,0.930783,0.610125,0.436509,0.815391,0.451559,0.439093,0.952815,0.500564,0.612949,,,
1540478005.3107,1.872,-85,3.113,-86,1.807,-81,1.273,-80,1.329,-87,1.123,-83,1.156,-82,1.817,-86,1.05053,0.433887,0.434539,1.0715,0.519785,0.434481,0.935641,0.613406,0.436832,0.816995,0.457111,0.439177,0.954926,0.503284,0.612949,,,
1540478005.36069,1.882,-83,3.076,-87,1.751,-81,1.306,-80,1.404,-86,1.016,-81,1.11,-80,1.821,-84,1.05162,0.43455,0.434499,1.07483,0.520208,0.434635,0.940767,0.61677,0.436822,0.818748,0.463267,0.438895,0.957624,0.505981,0.612953,,,
1540478005.41071,1.853,-81,3.085,-89,1.84,-81,1.292,-80,1.408,-85,1.053,-81,1.091,-81,1.826,-83,1.05311,0.435494,0.434464,1.07823,0.520451,0.434839,0.946272,0.619666,0.437292,0.82074,0.468896,0.439049,0.960907,0.508667,0.613092,,,
1540478005.46077,1.858,-81,3.132,-86,1.821,-82,1.301,-81,1.385,-87,1.006,-81,1.118,-80,1.826,-85,1.05468,0.435917,0.434567,1.08136,0.520409,0.434807,0.951513,0.622722,0.437424,0.823136,0.474093,0.439274,0.963999,0.510684,0.613304,,,
1540478005.51075,1.844,-81,3.099,-86,1.844,-81,1.311,-81,1.38,-85,1.091,-81,1.095,-80,1.821,-82,1.05572,0.43634,0.434349,1.08399,0.520378,0.434946,0.956752,0.624984,0.437611,0.824969,0.478866,0.439449,0.966445,0.512839,0.613311,,,
1540478005.56076,1.853,-81,3.151,-88,1.872,-81,1.292,-80,1.418,-85,1.016,-81,1.081,-80,1.817,-82,1.05685,0.43727,0.43449,1.08734,0.520759,0.435053,0.962665,0.628381,0.437653,0.826859,0.486193,0.439538,0.96921,0.515902,0.613175,,,
1540478005.61079,1.84,-81,3.109,-86,1.91,-81,1.325,-81,1.371,-85,1.03,-82,1.118,-80,1.793,-82,1.05766,0.438333,0.434556,1.08981,0.520366,0.435172,0.968317,0.632169,0.437535,0.828802,0.493585,0.439264,0.971819,0.519066,0.613249,,,
1540478005.6607,1.858,-81,3.118,-88,1.844,-81,1.334,-81,1.362,-85,1.058,-81,1.105,-80,1.802,-82,1.05829,0.438895,0.43449,1.09291,0.520347,0.435157,0.973612,0.634406,0.437869,0.831918,0.499333,0.439232,0.975186,0.522004,0.613398,,,
1540478005.71069,1.91,-81,3.141,-87,1.896,-81,1.311,-81,1.358,-85,1.091,-81,1.095,-80,1.807,-82,1.05996,0.438998,0.434376,1.09648,0.519077,0.435458,0.979202,0.636231,0.438138,0.834433,0.50452,0.439155,0.978094,0.52338,0.613342,,,
1540478005.76069,1.914,-84,3.17,-87,1.886,-81,1.329,-81,1.39,-84,1.095,-81,1.156,-80,1.812,-82,1.06061,0.438859,0.434262,1.09937,0.519276,0.435313,0.985081,0.638856,0.438023,0.837523,0.509905,0.439445,0.981743,0.526324,0.613475,,,
1540478005.81076,1.952,-81,3.188,-90,1.938,-83,1.315,-81,1.39,-84,1.119,-81,1.072,-80,1.802,-82,1.06236,0.440317,0.434032,1.10295,0.519463,0.435397,0.991816,0.641502,0.437779,0.840367,0.516538,0.439617,0.985589,0.528939,0.613293,,,
1540478005.86075,1.868,-81,3.16,-87,1.957,-81,1.306,-81,1.39,-84,1.151,-81,1.072,-80,1.784,-84,1.06315,0.441088,0.434256,1.10535,0.519351,0.435307,0.997901,0.644308,0.438241,0.84288,0.52223,0.439226,0.98835,0.531237,0.613432,,,
1540478005.91076,1.938,-81,3.179,-87,1.928,-80,1.301,-82,1.366,-86,1.179,-81,1.11,-79,1.812,-82,1.06368,0.441868,0.434167,1.10798,0.51855,0.435378,1.00339,0.646052,0.43801,0.846083,0.528798,0.439234,0.991262,0.533715,0.613579,,,
1540478005.96069,1.919,-81,3.216,-88,1.985,-80,1.339,-81,1.39,-86,1.165,-82,1.091,-81,1.798,-83,1.06483,0.442068,0.434113,1.11147,0.518258,0.435482,1.01012,0.648036,0.438296,0.849937,0.535081,0.43907,0.994268,0.536184,0.613396,,,
1540478006.01068,1.961,-81,3.132,-87,1.924,-80,1.282,-83,1.423,-84,1.175,-81,1.119,-82,1.826,-83,1.0661,0.442114,0.434161,1.1141,0.517286,0.435547,1.01614,0.649843,0.438296,0.853558,0.54061,0.439183,0.998055,0.538352,0.613344,,,
1540478006.06075,1.914,-81,3.16,-90,1.966,-80,1.325,-82,1.38,-84,1.207,-81,1.119,-80,1.835,-84,1.06721,0.442631,0.433981,1.11676,0.516259,0.435535,1.02197,0.651201,0.438315,0.856426,0.545393,0.438815,1.00095,0.540062,0.613716,,,
1540478006.11069,1.933,-82,3.188,-88,1.98,-80,1.297,-82,1.357,-83,1.203,-81,1.11,-80,1.849,-81,1.06806,0.442987,0.434249,1.11999,0.515383,0.435475,1.0288,0.652785,0.438392,0.8609,0.552073,0.439361,1.00469,0.541925,0.61374,,,
1540478006.16068,1.938,-81,3.141,-87,1.994,-80,1.343,-82,1.371,-83,1.146,-81,1.123,-80,1.817,-81,1.06863,0.44328,0.434094,1.12271,0.514275,0.435599,1.03518,0.654392,0.438423,0.864335,0.558125,0.438775,1.00808,0.544121,0.613682,,,
1540478006.21069,1.952,-81,3.156,-89,2.013,-81,1.394,-82,1.404,-83,1.203,-81,1.114,-80,1.821,-85,1.06909,0.443879,0.43396,1.12476,0.513231,0.435645,1.04137,0.655359,0.438407,0.868492,0.564394,0.4385,1.01081,0.545664,0.613499,,,
1540478006.2607,1.971,-81,3.16,-90,2.079,-81,1.535,-82,1.366,-83,1.161,-80,1.119,-79,1.853,-82,1.07014,0.444357,0.433952,1.12722,0.512658,0.435645,1.04717,0.656726,0.438529,0.871941,0.569403,0.438403,1.01421,0.547931,0.613272,,,
1540478006.31069,1.957,-82,3.193,-87,2.065,-82,1.507,-82,1.371,-83,1.146,-82,1.1,-80,1.821,-82,1.07157,0.44543,0.434596,1.13048,0.511634,0.435541,1.05431,0.658104,0.438417,0.876572,0.575907,0.438423,1.01853,0.55063,0.613248,,,
1540478006.36069,1.975,-82,3.174,-87,2.046,-82,1.488,-82,1.38,-83,1.245,-81,1.072,-80,1.821,-82,1.07245,0.446175,0.434442,1.13328,0.511013,0.435521,1.06118,0.659445,0.438005,0.881423,0.581803,0.438207,1.02227,0.552706,0.613268,,,
