timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4,X_M5,Y_M5,Z_M5,,,
1540477737.17975,0.978,-80,1.989,-82,0.651,-79,1.418,-81,1.779,-82,2.158,-82,1.741,-80,1.151,-80,-0.0701531,0.0861056,0.43397,-0.158635,0.0700794,0.433255,-0.189957,-0.0916071,0.431683,4.53015E-05,-0.138273,0.43417,-0.0976975,-0.0339971,0.609842,,,
1540477737.22972,0.983,-81,1.98,-82,0.667,-79,1.118,-80,1.756,-83,2.144,-81,1.713,-81,1.146,-80,-0.0652162,0.0849986,0.433859,-0.153865,0.0690121,0.433046,-0.184119,-0.0929579,0.431589,0.00580147,-0.139141,0.434428,-0.0920334,-0.0347578,0.609536,,,
1540477737.2798,0.978,-81,2.018,-83,0,0,1.081,-80,1.756,-82,2.153,-82,1.704,-81,1.17,-84,-0.0596956,0.0848095,0.433712,-0.148435,0.0680598,0.433223,-0.179122,-0.0938324,0.431928,0.0112045,-0.139505,0.434216,-0.0865753,-0.0354939,0.609317,,,
1540477737.32972,0.936,-80,2.032,-82,0.66,-80,1.128,-81,1.741,-82,2.134,-82,1.727,-80,1.17,-80,-0.0557836,0.0833105,0.433613,-0.143961,0.0673111,0.43337,-0.174134,-0.0948419,0.431996,0.0159038,-0.140415,0.434315,-0.0818503,-0.036138,0.609474,,,
1540477737.37982,1.025,-80,1.989,-83,0.646,-81,1.091,-81,1.77,-86,2.176,-86,1.737,-81,1.207,-80,-0.0513501,0.0828894,0.433651,-0.139701,0.0666126,0.433141,-0.17026,-0.0955218,0.431699,0.020169,-0.141464,0.434247,-0.0782293,-0.0369211,0.609464,,,
1540477737.42972,1.039,-80,2.027,-86,0.667,-83,1.161,-85,1.751,-88,2.148,-81,1.737,-81,1.146,-80,-0.0471347,0.0819676,0.433498,-0.135449,0.0656391,0.433057,-0.16601,-0.0964873,0.431707,0.0246043,-0.142041,0.434437,-0.0737967,-0.0375931,0.60944,,,
1540477737.47973,0.997,-80,2.013,-82,0.646,-81,1.128,-80,1.737,-82,2.153,-83,1.695,-81,1.161,-81,-0.0441916,0.0805396,0.433506,-0.13244,0.0634957,0.432958,-0.160307,-0.0990547,0.431708,0.030094,-0.142427,0.434362,-0.0692077,-0.0393502,0.609228,,,
1540477737.52973,0.988,-80,1.985,-81,0.62,-80,1.095,-80,1.699,-81,2.158,-82,1.69,-80,1.175,-80,-0.0417805,0.0786208,0.433384,-0.12823,0.0616645,0.432858,-0.154889,-0.100849,0.431546,0.035946,-0.142696,0.4343,-0.0647386,-0.0407614,0.609363,,,
1540477737.57972,1.039,-81,2.041,-82,0.601,-80,1.119,-80,1.709,-81,2.111,-82,1.746,-84,1.221,-80,-0.0377486,0.0783677,0.433284,-0.124364,0.0606565,0.432593,-0.150506,-0.102455,0.431398,0.0412408,-0.142725,0.434199,-0.0602809,-0.041132,0.609502,,,
1540477737.62973,0.978,-80,2.041,-82,0.658,-81,1.179,-80,1.709,-85,2.092,-82,1.718,-81,1.193,-80,-0.0332792,0.0778231,0.433361,-0.11989,0.0593567,0.432795,-0.145201,-0.103941,0.431309,0.0465459,-0.143107,0.434026,-0.0550372,-0.0420522,0.609369,,,
1540477737.67972,1.006,-80,2.041,-82,0.658,-80,1.1,-80,1.718,-82,2.125,-82,1.695,-81,1.193,-80,-0.0291745,0.076871,0.433378,-0.115528,0.0578388,0.432641,-0.139676,-0.105431,0.431197,0.0517672,-0.143499,0.434086,-0.0504378,-0.0433287,0.609227,,,
1540477737.72972,0.978,-80,2.046,-81,0.656,-80,1.1,-80,1.718,-82,2.12,-83,1.709,-80,1.226,-80,-0.025583,0.0752153,0.433583,-0.112674,0.0551907,0.432767,-0.134981,-0.108323,0.430698,0.0580017,-0.144192,0.433846,-0.0461702,-0.0454739,0.609339,,,
1540477737.77972,0.992,-80,2.032,-82,0.684,-80,1.072,-80,1.681,-82,2.115,-83,1.746,-80,1.259,-80,-0.0222774,0.0741818,0.433751,-0.108934,0.0533395,0.432947,-0.130029,-0.110471,0.430886,0.0627128,-0.144763,0.433725,-0.042025,-0.0472689,0.609089,,,
1540477737.82972,0.992,-80,2.036,-81,0.667,-80,1.1,-81,1.709,-82,2.097,-82,1.77,-84,1.179,-83,-0.0195474,0.0729828,0.433763,-0.105883,0.0520056,0.432861,-0.12626,-0.111905,0.430733,0.0670422,-0.145506,0.433824,-0.0385368,-0.0486705,0.608921,,,
1540477737.87972,0.997,-80,2.013,-83,0.693,-81,1.118,-81,1.699,-85,2.083,-83,1.681,-80,1.207,-80,-0.0150263,0.0720236,0.433956,-0.101377,0.0505033,0.433149,-0.120879,-0.113315,0.430357,0.072384,-0.145878,0.433744,-0.0335281,-0.0495238,0.60919,,,
1540477737.92974,0.997,-80,2.041,-81,0.667,-80,1.114,-81,1.676,-81,2.111,-82,1.699,-80,1.259,-80,-0.0109703,0.0711313,0.4341,-0.0973524,0.048871,0.433006,-0.115183,-0.11486,0.430208,0.0776979,-0.146223,0.433394,-0.0287849,-0.0507421,0.609216,,,
1540477737.97973,0.978,-81,2.046,-82,0.648,-80,1.119,-81,1.681,-81,2.092,-85,1.76,-81,1.268,-81,-0.00735902,0.0697617,0.434166,-0.0933466,0.0468985,0.433289,-0.109937,-0.117556,0.430229,0.0834625,-0.146789,0.433457,-0.0242417,-0.0532365,0.60924,,,
1540477738.02985,1.044,-83,2.041,-81,0.648,-80,1.044,-80,1.657,-81,2.092,-82,1.718,-80,1.207,-80,-0.00399043,0.0683278,0.434145,-0.0900781,0.0455416,0.433977,-0.106325,-0.118848,0.430479,0.087179,-0.147925,0.432753,-0.0195526,-0.0545938,0.608979,,,
1540477738.07973,1.058,-80,2.027,-81,0.662,-79,1.095,-84,1.671,-84,2.111,-83,1.765,-81,1.25,-83,-0.00435277,0.0665509,0.434652,-0.0894973,0.0408493,0.433855,-0.100866,-0.123986,0.43006,0.0936306,-0.146783,0.432931,-0.0166962,-0.057284,0.609045,,,
1540477738.12973,1.016,-80,2.036,-82,0.653,-80,1.058,-81,1.652,-81,2.088,-83,1.713,-80,1.231,-80,-0.00670178,0.0665116,0.434528,-0.0918093,0.0406164,0.433491,-0.103273,-0.123805,0.429975,0.0911196,-0.146794,0.433129,-0.019497,-0.0572257,0.609088,,,
1540477738.17973,1.002,-80,2.05,-82,0.658,-80,1.105,-82,1.671,-81,2.083,-83,1.727,-80,1.231,-80,-0.00706749,0.067751,0.434355,-0.0921315,0.0414097,0.433209,-0.102359,-0.123155,0.43004,0.0923517,-0.144585,0.43354,-0.0190065,-0.0554462,0.609254,,,
1540477738.22973,1.011,-80,2.055,-82,0.66,-80,1.063,-83,1.62,-81,2.083,-82,1.704,-80,1.264,-80,-0.00579555,0.068801,0.434251,-0.0905199,0.0408061,0.433361,-0.097865,-0.123935,0.430409,0.0972017,-0.142183,0.433781,-0.0160059,-0.0547532,0.609024,,,
1540477738.27975,1.011,-80,2.036,-82,0.662,-80,1.063,-81,1.624,-81,2.088,-83,1.709,-80,1.24,-83,-0.00498834,0.0678706,0.434177,-0.0891443,0.038473,0.433528,-0.09364,-0.126354,0.430507,0.101757,-0.140826,0.433385,-0.012536,-0.0553496,0.609476,,,
1540477738.32973,1.011,-81,2.041,-81,0.653,-80,1.081,-80,1.648,-81,2.079,-83,1.732,-80,1.273,-79,-0.00487556,0.0663275,0.434467,-0.0886626,0.0356957,0.433509,-0.090456,-0.12961,0.430347,0.105319,-0.140862,0.433258,-0.0103251,-0.0579608,0.609304,,,
1540477738.37973,1.011,-81,2.032,-81,0.653,-80,1.137,-80,1.638,-80,2.074,-83,1.746,-80,1.273,-79,-0.00520104,0.0653082,0.43469,-0.0886484,0.0337665,0.433739,-0.0890947,-0.131128,0.430382,0.106708,-0.140658,0.433342,-0.00991073,-0.0591746,0.609253,,,
1540477738.42973,1.011,-80,2.046,-81,0.642,-80,1.1,-90,1.624,-81,2.079,-83,1.695,-79,1.254,-81,-0.00578737,0.066381,0.434576,-0.0888176,0.0341588,0.433636,-0.088233,-0.130889,0.430555,0.107739,-0.139301,0.433602,-0.00997426,-0.0580289,0.609404,,,
1540477738.47981,1.002,-81,2.022,-81,0.653,-80,1.161,-80,1.615,-81,2.069,-83,1.723,-80,1.273,-80,-0.00568332,0.0676813,0.434182,-0.0884755,0.0346408,0.433107,-0.0858919,-0.130438,0.430882,0.109949,-0.13635,0.434107,-0.00827259,-0.0554557,0.609322,,,
1540477738.52973,1.011,-80,2.046,-81,0.658,-80,1.376,-81,1.662,-83,2.087,-87,1.718,-81,1.245,-80,-0.00555722,0.0684113,0.434157,-0.0877608,0.0340376,0.433309,-0.0824349,-0.130935,0.431299,0.113268,-0.13374,0.434376,-0.00647399,-0.0548587,0.609852,,,
1540477738.57975,1.016,-82,2.027,-81,0.644,-80,1.292,-80,1.61,-82,2.065,-85,1.709,-80,1.259,-80,-0.0050567,0.0677671,0.434072,-0.0867685,0.0323547,0.433346,-0.0780446,-0.132563,0.431254,0.117775,-0.132014,0.434434,-0.00239668,-0.0555648,0.609655,,,
1540477738.62972,1.016,-81,2.069,-82,0.667,-80,1.334,-80,1.624,-80,2.092,-83,1.713,-80,1.259,-80,-0.00468165,0.067579,0.434159,-0.085457,0.0298246,0.43345,-0.0737532,-0.134862,0.431293,0.122063,-0.129991,0.434339,-0.000442236,-0.0563753,0.609875,,,
1540477738.67974,1.006,-80,2.018,-82,0.667,-81,1.451,-80,1.577,-82,2.069,-83,1.718,-80,1.25,-80,-0.00450928,0.0673371,0.434264,-0.0846112,0.0283817,0.433586,-0.0702332,-0.136128,0.431256,0.125328,-0.128319,0.434633,0.00282489,-0.0562691,0.609904,,,
1540477738.72974,1.039,-80,2.018,-82,0.625,-80,1.455,-80,1.634,-82,2.092,-85,1.718,-81,1.273,-80,-0.00483449,0.0676801,0.434059,-0.0845255,0.0274463,0.433269,-0.0674677,-0.137165,0.431729,0.12767,-0.126485,0.434771,0.00320065,-0.0555739,0.610064,,,
1540477738.77973,1.02,-81,2.032,-84,0.625,-79,1.493,-83,1.582,-80,2.083,-85,1.718,-80,1.292,-80,-0.00591989,0.0675142,0.434059,-0.0850148,0.0263069,0.433266,-0.0645829,-0.138056,0.431679,0.130302,-0.123019,0.435189,0.00390218,-0.0544926,0.610204,,,
1540477738.82973,1.002,-80,2.041,-82,0.639,-80,1.151,-81,1.582,-81,2.115,-84,1.709,-80,1.278,-82,-0.0066119,0.0675595,0.434045,-0.0841737,0.023947,0.43309,-0.0595811,-0.139323,0.431795,0.134886,-0.119296,0.435474,0.00737043,-0.0538067,0.609955,,,
1540477738.87976,1.063,-80,2.046,-82,0.644,-80,0.974,-82,1.587,-81,2.083,-83,1.718,-80,1.226,-80,-0.00672546,0.0672703,0.433975,-0.0828956,0.0213909,0.433194,-0.0535917,-0.141196,0.431933,0.140632,-0.114851,0.435385,0.0110495,-0.053576,0.610104,,,
1540477738.92974,1.03,-80,2.06,-83,0.634,-79,0.908,-84,1.605,-80,2.083,-84,1.727,-81,1.278,-82,-0.00639298,0.0671182,0.434078,-0.08164,0.0189661,0.433232,-0.047773,-0.142435,0.431999,0.145982,-0.110922,0.435578,0.013695,-0.053309,0.61019,,,
1540477738.97976,1.034,-81,2.083,-82,0.639,-80,0.945,-87,1.587,-81,2.074,-85,1.765,-80,1.259,-81,-0.00643837,0.0666087,0.434063,-0.0805807,0.016009,0.433397,-0.0418763,-0.144657,0.432305,0.150557,-0.107671,0.435387,0.0168597,-0.0527608,0.610304,,,
1540477739.02974,1.025,-80,2.106,-86,0.62,-81,0.917,-85,1.624,-81,2.065,-88,1.727,-84,1.306,-81,-0.00932439,0.0655311,0.433876,-0.0823193,0.0127754,0.433115,-0.0396724,-0.146909,0.431859,0.152036,-0.104355,0.435671,0.0172733,-0.0545892,0.610704,,,
1540477739.07974,1.03,-80,2.041,-81,0.642,-80,0.898,-86,1.61,-81,2.079,-87,1.727,-81,1.264,-82,-0.0133757,0.0645433,0.433846,-0.085051,0.0106071,0.432985,-0.0401329,-0.148473,0.431826,0.151138,-0.102478,0.435807,0.0147752,-0.0546002,0.610212,,,
1540477739.12976,1.03,-80,2.06,-81,0.653,-80,0.969,-85,1.573,-81,2.083,-85,1.713,-80,1.254,-81,-0.0174011,0.0633916,0.433802,-0.0867377,0.00778219,0.43291,-0.0363669,-0.149457,0.43193,0.152762,-0.0979798,0.436176,0.0147788,-0.0541418,0.610288,,,
1540477739.17974,1.025,-80,2.074,-81,0.634,-79,1.011,-84,1.573,-81,2.106,-87,1.69,-80,1.268,-81,-0.0195601,0.0628958,0.433496,-0.0872564,0.00501855,0.432803,-0.0310589,-0.150125,0.432199,0.156284,-0.0924937,0.436439,0.0170238,-0.0528233,0.610219,,,
1540477739.22977,1.049,-81,2.05,-81,0.583,-79,1.006,-83,1.563,-81,2.055,-87,1.76,-81,1.25,-82,-0.0216653,0.0609434,0.433694,-0.0863805,0.00121981,0.432577,-0.0250786,-0.152157,0.432179,0.159925,-0.0877751,0.436029,0.0191936,-0.0531199,0.610341,,,
1540477739.27974,1.067,-81,2.079,-81,0.592,-79,0.997,-81,1.587,-80,2.083,-87,1.718,-80,1.292,-82,-0.0231239,0.0595109,0.433578,-0.0863966,-0.00262985,0.432756,-0.0206391,-0.154253,0.43206,0.162411,-0.0843913,0.436308,0.0212743,-0.0539389,0.61009,,,
1540477739.32973,1.03,-80,2.074,-83,0.569,-79,1.049,-80,1.587,-80,2.087,-85,1.732,-81,1.311,-81,-0.0255052,0.0580017,0.433319,-0.0871753,-0.00577911,0.432528,-0.017327,-0.155406,0.432091,0.163914,-0.0804992,0.436189,0.0217732,-0.0545258,0.610349,,,
1540477739.37974,1.049,-80,2.05,-82,0.587,-79,1.034,-80,1.559,-81,2.106,-85,1.737,-81,1.301,-82,-0.0286836,0.0566828,0.433392,-0.0882932,-0.00855324,0.432239,-0.014365,-0.156858,0.432054,0.164332,-0.0767676,0.436663,0.0216365,-0.054335,0.610165,,,
1540477739.42974,1.039,-80,2.079,-82,0.597,-80,1.053,-80,1.638,-81,2.092,-85,1.732,-81,1.301,-82,-0.0313106,0.0557082,0.433194,-0.0890063,-0.0114363,0.431971,-0.0109074,-0.157119,0.432125,0.165181,-0.072138,0.436625,0.0219192,-0.0533989,0.610093,,,
1540477739.47977,1.03,-83,2.069,-86,0.583,-81,1.049,-80,1.61,-81,2.088,-87,1.732,-81,1.282,-82,-0.0337119,0.0537045,0.433334,-0.0889531,-0.0150837,0.431972,-0.00673203,-0.157944,0.432087,0.167468,-0.0674839,0.436893,0.0229711,-0.0536002,0.610198,,,
1540477739.52977,1.039,-82,2.069,-82,0.62,-79,0.936,-80,1.591,-81,2.083,-84,1.765,-81,1.329,-82,-0.0348643,0.0524693,0.433287,-0.0884344,-0.0181455,0.431922,-0.00154521,-0.159032,0.431993,0.169321,-0.0634974,0.436623,0.0244943,-0.0542896,0.610494,,,
1540477739.57972,1.011,-81,2.065,-81,0.573,-79,0.964,-81,1.601,-81,2.06,-84,1.774,-81,1.329,-83,-0.034713,0.0517696,0.433433,-0.0871592,-0.0196552,0.432497,0.0017418,-0.15888,0.432424,0.171319,-0.0606305,0.436623,0.0269076,-0.053091,0.61051,,,
1540477739.62975,1.034,-82,2.06,-81,0.573,-79,0.992,-80,1.582,-81,2.06,-84,1.77,-81,1.32,-82,-0.033815,0.0522103,0.43329,-0.0863568,-0.0191314,0.432417,0.00265819,-0.158581,0.432326,0.17194,-0.0607467,0.43655,0.0277068,-0.0528327,0.610482,,,
1540477739.67978,1.03,-82,2.036,-83,0.62,-79,0.988,-81,1.601,-83,2.079,-87,1.756,-82,1.343,-83,-0.0345953,0.0526691,0.433132,-0.0872264,-0.0183801,0.432139,0.00102292,-0.158002,0.432308,0.17073,-0.0608952,0.43665,0.0259067,-0.0518363,0.610207,,,
1540477739.7298,1.044,-83,2.088,-85,0.531,-80,0.997,-80,1.605,-82,2.074,-85,1.746,-81,1.301,-82,-0.0352517,0.0527791,0.433057,-0.0885505,-0.0181716,0.431718,-0.000796334,-0.158086,0.432047,0.169476,-0.0614695,0.436844,0.0248013,-0.0536006,0.610539,,,
1540477739.77976,1.011,-81,2.06,-81,0.62,-79,1.025,-80,1.577,-81,2.041,-85,1.774,-81,1.334,-82,-0.0353185,0.0522175,0.433148,-0.0889275,-0.0187902,0.431951,-0.00118983,-0.159186,0.431853,0.169303,-0.0630048,0.436678,0.0244368,-0.0542393,0.610455,,,
1540477739.82971,1.02,-81,2.065,-81,0.63,-79,1.002,-80,1.568,-81,2.088,-85,1.76,-81,1.292,-83,-0.0347465,0.0516855,0.433465,-0.0879507,-0.0190547,0.432122,-0.000232926,-0.159145,0.432115,0.170229,-0.0623658,0.436651,0.0256456,-0.0544423,0.61023,,,
1540477739.87973,1.049,-82,2.046,-82,0.55,-79,0.978,-80,1.601,-81,2.079,-84,1.732,-81,1.339,-82,-0.0347491,0.052583,0.433162,-0.0876287,-0.0186905,0.432101,0.000786135,-0.158354,0.43206,0.170661,-0.0609881,0.436657,0.0264635,-0.0534817,0.610308,,,
1540477739.92973,1.006,-81,2.069,-81,0.545,-80,0.988,-80,1.596,-83,2.055,-90,1.807,-85,1.32,-82,-0.0347889,0.0529441,0.433176,-0.0876046,-0.018257,0.432004,0.000785811,-0.157937,0.432278,0.170574,-0.0607072,0.436667,0.0264653,-0.0529562,0.610418,,,
1540477739.97971,1.039,-82,2.05,-82,0.592,-79,0.983,-82,1.657,-84,2.088,-90,1.784,-81,1.334,-82,-0.0349281,0.052491,0.433152,-0.0877466,-0.0185089,0.432031,0.000334579,-0.158449,0.432051,0.170295,-0.0614367,0.43672,0.0259611,-0.0536359,0.610423,,,
1540477740.02973,1.053,-81,2.092,-83,0.545,-79,0.978,-80,1.624,-81,2.079,-84,1.727,-81,1.325,-82,-0.0349164,0.052139,0.43327,-0.0880129,-0.0190527,0.432076,-0.000170721,-0.159109,0.4321,0.170066,-0.0622135,0.436572,0.0255922,-0.0542281,0.610273,,,
1540477740.07972,1.067,-81,2.036,-81,0.615,-79,0.959,-80,1.601,-81,2.06,-84,1.737,-81,1.334,-82,-0.0350176,0.0522608,0.433081,-0.0880222,-0.0187182,0.431942,-0.000414674,-0.158852,0.432022,0.169738,-0.0622619,0.436781,0.0252699,-0.0541973,0.610367,,,
1540477740.12977,1.039,-81,2.055,-81,0.587,-79,1.006,-80,1.596,-83,2.06,-85,1.756,-81,1.32,-82,-0.0350022,0.0526114,0.43319,-0.087851,-0.0185297,0.431897,-4.96389E-05,-0.15839,0.432147,0.170175,-0.0616436,0.43673,0.0251768,-0.0536073,0.610489,,,
1540477740.17974,1.067,-84,2.083,-83,0.578,-79,1.034,-82,1.629,-82,2.088,-87,1.76,-80,1.301,-82,-0.0348921,0.0525616,0.433136,-0.0877102,-0.0186374,0.431994,0.00044421,-0.158348,0.432096,0.170547,-0.0613215,0.436673,0.0263584,-0.0535442,0.610339,,,
1540477740.22991,1.03,-81,2.046,-81,0.564,-79,0.927,-80,1.582,-81,2.06,-86,1.756,-81,1.32,-82,-0.0346522,0.0523893,0.433225,-0.0877612,-0.0187096,0.432057,0.000463057,-0.158598,0.432127,0.170569,-0.0615107,0.43662,0.0264777,-0.0536896,0.610408,,,
1540477740.27971,1.006,-82,2.06,-81,0.587,-79,0.964,-80,1.629,-81,2.069,-84,1.751,-81,1.315,-82,-0.034899,0.0525429,0.433115,-0.0877841,-0.0187606,0.432015,0.000113699,-0.158625,0.431973,0.170183,-0.0616456,0.436668,0.0257681,-0.0538622,0.610471,,,
1540477740.32971,1.02,-81,2.055,-82,0.615,-80,0.95,-80,1.559,-81,2.046,-84,1.76,-81,1.325,-82,-0.0351743,0.0524208,0.433209,-0.0878982,-0.0186427,0.431957,-0.000210667,-0.158773,0.431999,0.170154,-0.0617725,0.436676,0.0251659,-0.0537862,0.610496,,,
1540477740.37969,1.025,-81,2.06,-82,0.63,-79,1.011,-82,1.676,-82,2.069,-85,1.779,-81,1.353,-86,-0.0349968,0.0523585,0.433081,-0.0878196,-0.0187867,0.432016,0.000115681,-0.158596,0.432007,0.170292,-0.0616653,0.436647,0.0257308,-0.0538843,0.610459,,,
1540477740.42981,1.1,-84,2.06,-85,0.526,-80,0.964,-81,1.587,-81,2.069,-84,1.765,-81,1.329,-82,-0.0348153,0.0525718,0.433131,-0.0877543,-0.0187648,0.432042,0.000372368,-0.158539,0.432079,0.170398,-0.0615143,0.43662,0.025509,-0.0535491,0.610353,,,
1540477740.47972,1.02,-81,2.046,-81,0.578,-79,1.058,-80,1.577,-81,2.06,-84,1.756,-81,1.315,-82,-0.0348378,0.0525861,0.433099,-0.0878426,-0.0186557,0.43201,0.000426596,-0.158372,0.432074,0.170369,-0.0615067,0.436662,0.0260558,-0.0536438,0.61042,,,
1540477740.52972,1.011,-81,2.055,-83,0.63,-79,0.936,-80,1.563,-81,2.065,-85,1.77,-81,1.339,-83,-0.0350265,0.0523942,0.433097,-0.0878601,-0.0186909,0.431981,0.000140739,-0.158537,0.432068,0.170196,-0.0616477,0.436674,0.025325,-0.0536385,0.610366,,,
1540477740.57971,1.025,-81,2.069,-82,0.55,-79,0.978,-80,1.605,-81,2.055,-86,1.751,-81,1.315,-82,-0.0350933,0.0523794,0.433276,-0.0878274,-0.0188191,0.432086,0.000145272,-0.158698,0.432087,0.170338,-0.0616414,0.43667,0.0258224,-0.0539141,0.610434,,,
1540477740.62983,1.03,-81,2.06,-81,0.592,-80,1.016,-80,1.643,-83,2.055,-89,1.793,-81,1.297,-81,-0.0350064,0.0523464,0.43321,-0.0878155,-0.0187411,0.431984,0.000200772,-0.158605,0.432125,0.170281,-0.0615421,0.436633,0.0254299,-0.053599,0.610347,,,
1540477740.67972,1.049,-82,2.079,-82,0.545,-79,0.908,-80,1.601,-81,2.032,-84,1.737,-81,1.325,-82,-0.0348378,0.0525861,0.433099,-0.0877686,-0.018514,0.431969,0.000206807,-0.158617,0.432027,0.170213,-0.0615966,0.436629,0.0253754,-0.0535648,0.610368,,,
1540477740.72979,1.025,-81,2.079,-81,0.611,-79,1.025,-80,1.573,-82,2.046,-84,1.765,-81,1.311,-82,-0.0350192,0.0524709,0.433168,-0.0877937,-0.0185813,0.43197,0.000131482,-0.158694,0.432134,0.170319,-0.0615336,0.436633,0.0258171,-0.0537884,0.610428,,,
1540477740.77972,1.081,-81,2.036,-81,0.55,-79,0.992,-80,1.582,-81,2.065,-84,1.751,-81,1.334,-82,-0.0349453,0.0523593,0.433143,-0.0877776,-0.0187434,0.432029,0.000164742,-0.158654,0.432009,0.170318,-0.0617094,0.43665,0.0254607,-0.0536865,0.610388,,,
1540477740.82982,1.034,-81,2.074,-81,0.648,-80,0.955,-80,1.559,-81,2.06,-84,1.732,-81,1.329,-82,-0.0350015,0.0524098,0.433185,-0.0878359,-0.0188291,0.431974,7.03755E-05,-0.158671,0.432031,0.170307,-0.0616739,0.436604,0.0260573,-0.0537176,0.610484,,,
1540477740.87972,1.039,-81,2.079,-82,0.625,-81,0.997,-82,1.648,-84,2.083,-90,1.751,-83,1.32,-82,-0.0349357,0.0525369,0.433188,-0.0877131,-0.0186765,0.431922,0.000189729,-0.158674,0.432049,0.170336,-0.0615871,0.436608,0.0259425,-0.0536593,0.610382,,,
1540477740.92974,1.063,-81,2.069,-82,0.55,-79,0.941,-80,1.587,-82,2.06,-84,1.741,-83,1.306,-82,-0.0348153,0.0525718,0.433131,-0.0877692,-0.0187447,0.431959,0.00028982,-0.158601,0.431979,0.170313,-0.0616283,0.436566,0.025882,-0.0538346,0.610431,,,
1540477740.97972,1.039,-82,2.097,-83,0.63,-79,1.002,-80,1.596,-81,2.065,-85,1.76,-81,1.315,-82,-0.0349553,0.0522933,0.433093,-0.0878294,-0.0187577,0.43198,0.000125311,-0.158713,0.432017,0.170396,-0.061618,0.436698,0.0257883,-0.0537921,0.61043,,,
1540477741.02972,1.034,-83,2.065,-81,0.531,-79,0.978,-80,1.591,-81,2.074,-84,1.737,-81,1.315,-82,-0.0351145,0.0524382,0.433167,-0.0878017,-0.018611,0.431932,5.3527E-05,-0.158745,0.432074,0.170284,-0.0616191,0.436688,0.0258843,-0.0538239,0.610453,,,
1540477741.07972,1.039,-81,2.083,-81,0.597,-80,1.002,-80,1.634,-81,0,0,1.784,-85,1.348,-92,-0.0348378,0.0525861,0.433099,-0.0877475,-0.0186798,0.431956,0.000150426,-0.158623,0.432059,0.170304,-0.0616247,0.436658,0.0259558,-0.0536948,0.610364,,,
1540477741.12972,1.034,-81,2.083,-86,0.611,-80,1.011,-82,1.587,-81,2.083,-85,1.723,-82,1.339,-82,-0.0348653,0.0525012,0.433108,-0.0877917,-0.0187875,0.431983,0.000198388,-0.158611,0.432004,0.170258,-0.0616484,0.436635,0.025882,-0.0538346,0.610431,,,
1540477741.17972,1.039,-81,2.079,-81,0.573,-81,0.983,-80,1.587,-81,2.092,-84,1.751,-81,1.334,-81,-0.0349014,0.0523771,0.43311,-0.087781,-0.0186568,0.432071,0.000193503,-0.158606,0.431978,0.170326,-0.0616761,0.43658,0.0254102,-0.0537216,0.610424,,,
1540477741.2298,1.049,-81,2.079,-82,0.559,-79,0.988,-80,1.61,-81,2.055,-85,1.732,-81,1.325,-82,-0.0351329,0.0523407,0.43319,-0.0878252,-0.0187673,0.431973,0.000145239,-0.158613,0.431992,0.170295,-0.0616673,0.436599,0.0258862,-0.0538806,0.610425,,,
1540477741.2798,1.063,-81,2.055,-81,0.63,-79,0.997,-81,1.596,-81,2.083,-85,1.756,-81,1.311,-82,-0.035031,0.0523692,0.433205,-0.0878595,-0.0187299,0.431942,0.000282029,-0.158542,0.431931,0.170272,-0.061614,0.436633,0.0258741,-0.053792,0.61038,,,
1540477741.32975,1.006,-81,2.083,-82,0.554,-80,0.927,-82,1.605,-84,2.055,-84,1.788,-86,1.325,-83,-0.0348428,0.0524869,0.433139,-0.087761,-0.0187425,0.431945,0.00016968,-0.15867,0.431999,0.170381,-0.061534,0.436648,0.0258406,-0.0538266,0.610439,,,
1540477741.37972,1.02,-81,2.055,-81,0.55,-79,0.927,-80,1.605,-81,2.06,-84,1.737,-81,1.311,-82,-0.0349373,0.0524267,0.433102,-0.0878388,-0.0187044,0.431987,0.000241564,-0.158637,0.431941,0.170276,-0.0616507,0.436611,0.0258982,-0.0537856,0.610473,,,
1540477741.42972,1.025,-81,2.05,-81,0.63,-79,0.955,-80,1.577,-81,2.079,-84,1.77,-80,1.315,-82,-0.0350075,0.0523432,0.433077,-0.087755,-0.018774,0.431948,0.000298164,-0.158593,0.43195,0.170296,-0.0617119,0.436631,0.0259232,-0.0538479,0.610346,,,
1540477741.4799,1.044,-82,2.05,-82,0.573,-79,0.978,-80,1.615,-81,2.083,-85,1.774,-81,1.311,-82,-0.0348379,0.0524134,0.433172,-0.087812,-0.0186443,0.431992,0.000239261,-0.158648,0.431958,0.170312,-0.0616467,0.436592,0.0258741,-0.053792,0.61038,,,
1540477741.52975,1.03,-81,2.05,-82,0.597,-79,0.955,-80,1.577,-81,2.074,-85,1.788,-85,1.334,-82,-0.0349509,0.0523782,0.433087,-0.0877953,-0.0187202,0.431939,0.000314927,-0.158604,0.431933,0.170249,-0.0615482,0.436559,0.0258741,-0.053792,0.61038,,,
1540477741.57984,1.025,-81,2.074,-81,0.559,-79,0.974,-80,1.577,-81,2.083,-84,1.737,-81,1.315,-82,-0.0349796,0.0524115,0.433136,-0.0877755,-0.0186598,0.431963,0.00016585,-0.158625,0.432026,0.170308,-0.0616236,0.436594,0.0258608,-0.0537564,0.610398,,,
