timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4,X_M5,Y_M5,Z_M5
1540478230.15864,2.008,-89,3.16,-84,1.62,-81,1.175,-80,0.969,-81,1.278,-83,1.502,-82,2.158,-84,1.20379,0.241234,0.430868,1.20942,0.152984,0.429282,1.36681,0.104275,0.427545,1.43364,0.28868,0.43146,1.31937,0.200092,0.606441
1540478230.20869,1.999,-89,3.127,-85,1.62,-80,1.184,-81,0.997,-81,1.278,-85,1.559,-84,2.148,-86,1.20526,0.244734,0.430833,1.21465,0.156365,0.429305,1.37407,0.114486,0.427651,1.43289,0.30066,0.431346,1.32221,0.208401,0.606373
1540478230.25865,2.018,-89,3.156,-86,1.634,-84,1.179,-84,1.016,-82,0,0,1.53,-82,2.144,-86,1.20735,0.24732,0.430682,1.22011,0.15926,0.429419,1.38123,0.123672,0.427726,1.43271,0.312603,0.43174,1.32573,0.215342,0.606347
1540478230.30865,2.036,-89,3.123,-85,1.648,-82,1.151,-84,0.95,-80,1.24,-84,1.573,-81,2.158,-83,1.20934,0.249501,0.43119,1.22536,0.162109,0.429567,1.38734,0.131922,0.427788,1.43224,0.322659,0.43189,1.329,0.221474,0.606398
1540478230.35865,2.139,-93,3.118,-84,1.629,-81,1.151,-86,1.006,-80,1.226,-82,1.544,-82,2.139,-83,1.21015,0.251662,0.431019,1.22834,0.164872,0.429564,1.39112,0.13943,0.427712,1.43117,0.33182,0.432138,1.3303,0.227224,0.606192
1540478230.4087,2.195,-91,3.123,-84,1.634,-81,1.198,-84,1.011,-80,1.236,-83,1.507,-81,2.125,-83,1.21067,0.253934,0.430862,1.23186,0.168205,0.429486,1.39602,0.149436,0.428021,1.42765,0.343341,0.432927,1.3311,0.23406,0.606728
1540478230.45864,0,0,3.123,-84,1.638,-83,1.184,-87,1.067,-83,1.207,-84,1.549,-83,2.111,-83,1.21108,0.2563,0.430852,1.23623,0.171263,0.429189,1.40096,0.159172,0.428192,1.42485,0.353992,0.433062,1.33232,0.24139,0.606943
1540478230.50869,2.223,-88,3.113,-84,1.648,-81,1.193,-84,1.011,-80,1.189,-82,1.521,-82,2.139,-83,1.2124,0.259889,0.430797,1.24103,0.176109,0.429098,1.40624,0.170182,0.428113,1.42204,0.365789,0.432948,1.33453,0.249849,0.606843
1540478230.55864,2.252,-87,3.137,-85,1.634,-80,1.203,-82,0.997,-81,1.264,-82,1.521,-82,2.13,-83,1.21401,0.262964,0.431292,1.24525,0.179853,0.429693,1.41033,0.180507,0.428426,1.41952,0.375947,0.433079,1.33607,0.257287,0.607021
1540478230.60869,2.223,-86,3.165,-85,1.662,-81,1.297,-83,1.02,-80,1.165,-82,1.535,-82,2.13,-82,1.21463,0.266044,0.431165,1.25004,0.18496,0.429548,1.41465,0.192608,0.428606,1.41477,0.388713,0.433657,1.33661,0.266158,0.607325
1540478230.65864,2.242,-86,3.193,-85,1.652,-81,1.217,-85,1.03,-80,1.189,-83,1.554,-82,2.125,-82,1.21482,0.268478,0.431215,1.25293,0.188553,0.429351,1.41758,0.202675,0.428723,1.40995,0.398471,0.433529,1.33634,0.273199,0.607477
1540478230.70864,2.228,-85,3.179,-89,1.727,-81,1.189,-83,1.034,-82,1.146,-84,1.535,-83,2.139,-83,1.21423,0.271207,0.431056,1.25539,0.192462,0.429054,1.41942,0.211679,0.429096,1.40571,0.406959,0.433843,1.3355,0.279301,0.607564
1540478230.75865,2.237,-85,3.184,-86,1.671,-81,1.142,-83,1.063,-79,1.184,-82,1.512,-83,2.134,-83,1.2148,0.274485,0.431004,1.25931,0.19765,0.429638,1.42217,0.224537,0.429108,1.39965,0.41894,0.434005,1.33563,0.288373,0.607497
1540478230.8087,2.233,-85,3.188,-86,1.676,-81,1.119,-84,1.067,-80,1.146,-84,1.544,-83,2.144,-82,1.21525,0.277271,0.43105,1.26354,0.202632,0.429775,1.425,0.237109,0.429431,1.39373,0.43019,0.434133,1.33513,0.296681,0.607709
1540478230.85868,2.27,-87,3.226,-85,1.699,-83,1.072,-84,1.086,-80,1.161,-82,1.549,-83,2.092,-81,1.2153,0.280673,0.431272,1.26607,0.207389,0.42981,1.42599,0.247427,0.429622,1.38826,0.439424,0.434119,1.33428,0.304366,0.60788
1540478230.90864,2.205,-85,3.216,-90,1.727,-82,1.123,-90,1.1,-81,1.184,-82,1.54,-85,2.125,-82,1.21395,0.284842,0.431189,1.26756,0.21375,0.429946,1.42639,0.258883,0.429914,1.38151,0.449555,0.433927,1.3321,0.312668,0.607812
1540478230.95865,2.219,-85,3.216,-85,1.713,-81,1.132,-93,1.105,-79,1.165,-82,1.521,-83,2.125,-81,1.21306,0.289947,0.430948,1.26742,0.220661,0.430354,1.42495,0.270241,0.429993,1.37509,0.460495,0.434159,1.32932,0.32212,0.608033
1540478231.00864,2.191,-86,3.24,-86,1.784,-81,1.114,-85,1.081,-79,1.165,-82,1.53,-84,2.13,-82,1.2126,0.29575,0.430823,1.26865,0.227025,0.430577,1.42519,0.279864,0.43074,1.37181,0.469159,0.434382,1.32837,0.330232,0.608453
1540478231.05863,2.158,-87,3.231,-85,1.741,-80,1.151,-84,1.105,-80,1.17,-83,1.53,-86,2.13,-82,1.21215,0.300738,0.431452,1.27028,0.234209,0.431088,1.42544,0.289735,0.430683,1.36658,0.477964,0.434114,1.32746,0.338667,0.608596
1540478231.1087,2.106,-88,3.226,-86,1.723,-80,1.198,-84,1.039,-79,1.146,-83,1.512,-85,2.088,-81,1.21071,0.305522,0.432009,1.27161,0.239686,0.431195,1.42421,0.301216,0.430955,1.36029,0.486568,0.433892,1.32494,0.346154,0.608508
1540478231.1587,2.111,-89,3.24,-86,1.685,-84,1.189,-83,1.118,-81,1.114,-84,1.521,-85,2.115,-81,1.20912,0.309472,0.431984,1.27098,0.245413,0.431217,1.42219,0.310584,0.431056,1.35358,0.494248,0.434402,1.32202,0.353632,0.608794
1540478231.20868,2.097,-87,3.221,-85,1.718,-81,1.198,-83,1.072,-80,1.119,-83,1.516,-85,2.101,-82,1.20744,0.313465,0.43201,1.27093,0.251175,0.431366,1.42075,0.320316,0.431308,1.34742,0.501929,0.43451,1.31985,0.360563,0.60914
1540478231.25863,2.097,-87,3.216,-86,1.699,-81,1.221,-82,1.067,-80,1.081,-82,1.516,-85,2.083,-82,1.207,0.317719,0.432165,1.27162,0.25706,0.431493,1.41968,0.330572,0.430962,1.34152,0.509912,0.434579,1.31817,0.367948,0.609188
1540478231.30866,2.209,-89,3.259,-86,1.69,-81,1.236,-81,1.063,-80,1.123,-82,1.526,-87,2.12,-82,1.20618,0.320837,0.432416,1.27261,0.262516,0.431492,1.41888,0.339411,0.431151,1.33579,0.517092,0.434267,1.31683,0.374413,0.609282
1540478231.35866,2.237,-90,3.273,-86,1.765,-83,1.24,-81,1.053,-80,1.132,-81,1.521,-86,2.106,-83,1.2041,0.326535,0.432019,1.27219,0.269284,0.43156,1.41598,0.34985,0.430912,1.32879,0.525198,0.434601,1.31168,0.381665,0.60944
1540478231.40864,2.247,-96,3.226,-87,1.732,-82,1.292,-82,1.105,-80,1.081,-82,1.516,-87,2.083,-82,1.2007,0.331814,0.432307,1.26953,0.27523,0.43151,1.41254,0.357858,0.431319,1.32302,0.532428,0.434563,1.30755,0.387768,0.609241
1540478231.45864,2.27,-89,3.254,-85,1.746,-81,1.245,-81,1.081,-80,1.119,-81,1.502,-85,2.101,-82,1.19905,0.336223,0.432414,1.26834,0.280658,0.431302,1.41077,0.364512,0.431079,1.31948,0.538343,0.435036,1.30606,0.393438,0.609365
1540478231.50863,2.223,-87,3.259,-85,1.723,-80,1.334,-80,1.063,-81,1.119,-82,1.498,-85,2.088,-83,1.19847,0.340566,0.432745,1.26855,0.285379,0.43104,1.40972,0.371116,0.430388,1.31688,0.543895,0.435067,1.30511,0.398188,0.609233
1540478231.55868,2.233,-86,3.273,-85,1.727,-80,1.292,-81,1.095,-81,1.114,-81,1.493,-85,2.097,-81,1.19665,0.34454,0.432722,1.2669,0.290427,0.431194,1.40762,0.376853,0.430609,1.31273,0.548436,0.435516,1.30293,0.402844,0.609047
1540478231.60863,2.256,-87,3.254,-85,1.765,-80,1.259,-81,1.132,-82,1.119,-86,1.455,-85,2.111,-85,1.19354,0.347299,0.432558,1.26474,0.2936,0.431404,1.4045,0.381878,0.430663,1.30788,0.552295,0.435925,1.29892,0.406334,0.60939
1540478231.65864,2.228,-86,3.263,-86,1.741,-81,1.259,-81,1.123,-80,1.1,-82,1.469,-87,2.083,-81,1.18958,0.350931,0.432648,1.26166,0.298316,0.431203,1.39986,0.389076,0.431203,1.30046,0.55794,0.436641,1.29369,0.411124,0.609814
1540478231.70864,2.233,-85,3.235,-85,1.709,-80,1.325,-81,1.118,-79,1.114,-83,1.479,-85,2.079,-82,1.18557,0.356385,0.432671,1.25865,0.305648,0.431472,1.39513,0.39884,0.431808,1.29193,0.565746,0.436706,1.2881,0.419136,0.609879
1540478231.75864,2.219,-86,3.235,-85,1.756,-80,1.273,-81,1.118,-79,1.081,-81,1.455,-85,2.083,-81,1.1826,0.363185,0.432898,1.25659,0.313871,0.432169,1.39129,0.409013,0.432264,1.28537,0.573942,0.43658,1.28328,0.427559,0.610002
1540478231.80871,2.172,-84,3.235,-85,1.765,-80,1.278,-81,1.114,-80,1.114,-85,1.469,-85,2.083,-82,1.17915,0.369503,0.433346,1.25363,0.320705,0.432459,1.38715,0.41874,0.432754,1.27896,0.581882,0.436261,1.27932,0.436886,0.610623
1540478231.85864,2.172,-84,3.273,-86,1.746,-80,1.278,-82,1.198,-81,1.11,-83,1.451,-84,2.065,-82,1.17447,0.374951,0.433417,1.24981,0.327224,0.432734,1.38224,0.426088,0.433166,1.27248,0.588459,0.436455,1.27379,0.443319,0.61105
1540478231.90865,2.195,-84,3.273,-86,1.756,-81,1.278,-80,1.128,-79,1.072,-82,1.404,-84,2.083,-82,1.17001,0.379795,0.433814,1.24543,0.333184,0.432978,1.37688,0.433184,0.433819,1.2656,0.594244,0.436703,1.26783,0.449001,0.610898
1540478231.95864,2.195,-84,3.249,-85,1.727,-81,1.287,-81,1.156,-79,1.095,-82,1.427,-84,2.055,-82,1.16592,0.384618,0.43375,1.24232,0.338811,0.433091,1.37208,0.441288,0.433803,1.25827,0.600258,0.436688,1.26304,0.455554,0.611143
1540478232.00863,2.167,-85,3.245,-86,1.727,-82,1.282,-81,1.203,-80,1.1,-82,1.455,-83,2.065,-82,1.1632,0.389361,0.433812,1.24018,0.344483,0.433383,1.36829,0.448775,0.434341,1.25257,0.606122,0.436557,1.25938,0.462476,0.611424
1540478232.0587,2.2,-85,3.221,-85,1.756,-81,1.282,-81,1.198,-79,1.114,-82,1.427,-84,2.074,-82,1.1604,0.394024,0.433767,1.23795,0.350402,0.433204,1.36512,0.455829,0.433974,1.24736,0.611826,0.436977,1.25575,0.468164,0.611284
1540478232.10864,2.172,-88,3.268,-90,1.793,-81,1.301,-80,1.17,-80,1.086,-83,1.432,-85,2.065,-82,1.15696,0.398132,0.433767,1.23518,0.35556,0.433213,1.361,0.462693,0.433728,1.24094,0.617188,0.436881,1.25154,0.473084,0.611343
1540478232.15864,2.2,-85,3.235,-85,1.751,-80,1.315,-82,1.156,-80,1.119,-83,1.404,-83,2.087,-82,1.15369,0.401849,0.433897,1.23276,0.3596,0.432695,1.35732,0.468763,0.433692,1.23513,0.621674,0.436895,1.24744,0.477533,0.611383
1540478232.20865,2.2,-83,3.24,-87,1.774,-80,1.297,-81,1.146,-80,1.123,-82,1.394,-82,2.027,-82,1.14993,0.406241,0.434002,1.22963,0.366432,0.433066,1.3522,0.476567,0.433863,1.2275,0.628438,0.437251,1.24247,0.483583,0.610961
1540478232.2587,2.186,-83,3.254,-85,1.76,-81,1.278,-82,1.161,-80,1.137,-82,1.394,-83,2.046,-82,1.14664,0.410775,0.434276,1.22698,0.371639,0.43348,1.34808,0.483126,0.434029,1.22135,0.633495,0.43725,1.23843,0.489076,0.611559
1540478232.30863,2.205,-83,3.235,-85,1.751,-80,1.306,-82,1.156,-80,1.119,-82,1.399,-86,2.074,-85,1.14394,0.415174,0.434171,1.22455,0.377253,0.433257,1.3433,0.491199,0.433762,1.2149,0.639694,0.437945,1.23386,0.494271,0.611671
1540478232.3587,2.181,-82,3.254,-85,1.746,-81,1.282,-82,1.175,-81,1.179,-82,1.357,-82,2.065,-82,1.1391,0.419523,0.433954,1.22013,0.381476,0.433345,1.33836,0.496921,0.433659,1.20856,0.644447,0.438343,1.22885,0.499206,0.61158
1540478232.40864,2.162,-84,3.249,-85,1.746,-81,1.273,-82,1.151,-80,1.146,-82,1.358,-82,2.041,-82,1.13432,0.423646,0.433909,1.21515,0.385759,0.4332,1.33336,0.500656,0.433806,1.20389,0.648226,0.438235,1.22366,0.503031,0.611163
1540478232.45864,2.181,-83,3.273,-85,1.737,-81,1.339,-82,1.165,-81,1.198,-82,1.352,-82,2.022,-82,1.12865,0.429363,0.433653,1.20951,0.39116,0.433022,1.32786,0.506117,0.433915,1.1985,0.653548,0.438387,1.21858,0.508525,0.611822
1540478232.50863,2.158,-82,3.245,-86,1.723,-82,1.278,-82,1.175,-81,1.193,-82,1.325,-82,1.994,-83,1.12378,0.434356,0.433934,1.20448,0.396871,0.432951,1.32281,0.512036,0.433856,1.19363,0.659438,0.438619,1.21361,0.514145,0.611724
1540478232.55864,2.167,-85,3.249,-85,1.727,-81,1.339,-82,1.193,-81,1.212,-83,1.325,-84,2.041,-84,1.11873,0.44016,0.434081,1.19965,0.402528,0.433084,1.3173,0.518433,0.434085,1.18757,0.665183,0.438517,1.20827,0.520165,0.611918
1540478232.60875,2.144,-83,3.235,-92,1.69,-81,1.32,-82,1.189,-81,1.193,-82,1.301,-82,2.041,-83,1.11297,0.445496,0.433962,1.19369,0.407854,0.433216,1.31203,0.52388,0.434243,1.18151,0.670337,0.438529,1.20185,0.524994,0.611311
1540478232.65865,2.172,-83,3.268,-85,1.718,-82,1.292,-82,1.203,-80,1.278,-82,1.325,-83,2.027,-82,1.10778,0.44956,0.433701,1.18898,0.411956,0.432857,1.30675,0.527856,0.434383,1.17654,0.674669,0.438814,1.1971,0.529068,0.611506
1540478232.70863,2.158,-82,3.254,-85,1.699,-83,1.329,-81,1.179,-81,1.278,-82,1.311,-82,2.032,-85,1.10281,0.454226,0.433936,1.1835,0.416911,0.43278,1.30142,0.532982,0.434455,1.17106,0.679481,0.438956,1.1912,0.533539,0.61129
1540478232.75865,2.125,-85,3.305,-87,1.727,-81,1.371,-82,1.221,-81,1.231,-83,1.334,-82,2.05,-82,1.09845,0.459533,0.433639,1.17947,0.422869,0.433202,1.296,0.539696,0.434116,1.16441,0.685137,0.438823,1.18666,0.539997,0.611872
1540478232.80864,2.12,-82,3.263,-88,1.704,-81,1.311,-82,1.25,-81,1.067,-83,1.297,-82,2.008,-84,1.09601,0.463674,0.433933,1.17789,0.428328,0.433056,1.29254,0.547216,0.434209,1.15822,0.690085,0.438716,1.18281,0.545433,0.61148
1540478232.85863,2.134,-82,3.268,-88,1.709,-81,1.343,-82,1.292,-80,1.086,-83,1.282,-82,1.989,-84,1.09212,0.467481,0.434214,1.17455,0.433892,0.432761,1.28705,0.554737,0.433983,1.15104,0.695136,0.438993,1.1779,0.550854,0.611436
1540478232.90864,2.12,-82,3.245,-86,1.681,-81,1.329,-84,1.24,-80,1.077,-81,1.264,-84,1.999,-82,1.08813,0.470758,0.433507,1.17088,0.437744,0.432534,1.2824,0.559773,0.43385,1.14591,0.699301,0.439056,1.17349,0.554888,0.611806
1540478232.95864,2.101,-83,3.226,-86,1.709,-80,1.334,-84,1.236,-80,1.02,-81,1.254,-82,1.989,-83,1.08459,0.474425,0.433685,1.16731,0.442257,0.432283,1.27784,0.565414,0.433852,1.13797,0.702489,0.439307,1.16894,0.558973,0.611677
1540478233.00863,2.097,-85,3.226,-92,1.737,-82,1.32,-85,1.24,-80,1.016,-81,1.25,-82,2.008,-83,1.08105,0.478175,0.433788,1.16464,0.447317,0.4323,1.27297,0.571793,0.433717,1.13089,0.707148,0.439194,1.16421,0.563777,0.611516
1540478233.05865,2.092,-82,3.231,-87,1.723,-82,1.325,-84,1.245,-81,1.011,-81,1.231,-83,1.999,-85,1.07718,0.481719,0.433714,1.16131,0.452984,0.432567,1.2676,0.579129,0.433472,1.12306,0.712031,0.439496,1.15859,0.569438,0.611674
1540478233.10864,2.074,-81,3.231,-86,1.699,-80,1.292,-84,1.292,-80,1.016,-80,1.212,-81,1.994,-85,1.07366,0.485808,0.433858,1.15778,0.458206,0.432743,1.26181,0.586615,0.434111,1.11452,0.7171,0.439356,1.15304,0.5748,0.61189
1540478233.15864,2.092,-82,3.254,-85,1.709,-80,1.273,-84,1.273,-80,0.983,-82,1.212,-81,1.999,-83,1.06972,0.489315,0.434145,1.15477,0.463244,0.433313,1.25632,0.593733,0.43416,1.10682,0.721029,0.439305,1.14764,0.579975,0.612427
1540478233.20864,2.079,-83,3.221,-86,1.685,-80,1.339,-85,1.264,-81,0.941,-81,1.207,-85,1.98,-83,1.06561,0.493648,0.434433,1.15083,0.46904,0.433664,1.2498,0.601187,0.434301,1.09849,0.72574,0.439256,1.14125,0.585829,0.612275
1540478233.25864,2.097,-85,3.268,-88,1.713,-80,1.325,-84,1.282,-80,0.931,-81,1.189,-83,1.961,-84,1.06046,0.49867,0.434662,1.14579,0.475503,0.433974,1.24336,0.608996,0.434794,1.08918,0.731311,0.438903,1.13433,0.592277,0.61248
1540478233.30865,2.055,-83,3.221,-86,1.723,-80,1.325,-84,1.287,-82,0.931,-84,1.203,-81,1.985,-83,1.05455,0.503112,0.434825,1.14093,0.481127,0.434485,1.23597,0.616245,0.435204,1.0805,0.736019,0.438734,1.12727,0.598082,0.612335
1540478233.3587,2.092,-82,3.216,-86,1.732,-82,1.339,-84,1.301,-80,0.936,-81,1.17,-81,1.957,-83,1.05021,0.506843,0.43523,1.13719,0.487224,0.435187,1.2284,0.624534,0.435749,1.06999,0.739953,0.438781,1.11953,0.604008,0.612739
1540478233.40864,2.041,-83,3.268,-86,1.709,-81,1.358,-83,1.306,-80,0.936,-80,1.123,-81,1.975,-85,1.04669,0.509322,0.435125,1.13414,0.492602,0.435146,1.22145,0.632685,0.436056,1.05959,0.743987,0.438473,1.11275,0.609035,0.612882
1540478233.45864,2.065,-82,3.245,-92,1.723,-83,1.334,-88,1.352,-80,0.908,-80,1.123,-81,1.943,-85,1.04202,0.513525,0.435387,1.12928,0.499102,0.435821,1.21183,0.641998,0.43678,1.04649,0.748122,0.438023,1.10341,0.615626,0.613264
1540478233.50864,2.069,-82,3.24,-85,1.699,-81,1.376,-83,1.357,-80,0.898,-80,1.123,-80,1.966,-85,1.03758,0.515803,0.435333,1.12557,0.503332,0.435729,1.2051,0.648322,0.43649,1.03798,0.750869,0.438358,1.09775,0.619348,0.613148
1540478233.55865,2.088,-83,3.254,-88,1.723,-80,1.362,-85,1.329,-81,0.931,-80,1.146,-81,1.933,-84,1.03597,0.517845,0.435359,1.12429,0.507121,0.434792,1.20125,0.653253,0.435786,1.03195,0.752306,0.439094,1.09539,0.621721,0.612882
1540478233.60864,2.06,-84,3.221,-89,1.737,-80,1.371,-83,1.362,-81,0.95,-80,1.119,-80,1.971,-84,1.03562,0.518392,0.434875,1.12452,0.509889,0.433989,1.19823,0.657528,0.434891,1.02665,0.753077,0.439747,1.09419,0.62278,0.612334
1540478233.65868,2.055,-83,3.231,-85,1.713,-81,1.371,-84,1.376,-81,0.889,-81,1.1,-82,2.013,-90,1.03425,0.518598,0.434476,1.12313,0.511317,0.433594,1.19416,0.6604,0.434793,1.02124,0.752788,0.440391,1.09147,0.62358,0.61244
1540478233.70864,2.032,-86,3.212,-86,1.704,-81,1.371,-84,1.343,-80,0.862,-80,1.118,-81,2.004,-85,1.02924,0.519969,0.434097,1.11809,0.515309,0.433464,1.18488,0.665868,0.435133,1.00974,0.75395,0.440679,1.08279,0.625755,0.612618
1540478233.75864,2.06,-83,3.24,-87,1.727,-80,1.358,-86,1.348,-80,0.875,-80,1.132,-80,1.947,-85,1.02442,0.522154,0.43439,1.11269,0.520559,0.433653,1.17545,0.673276,0.435561,0.997498,0.755898,0.440609,1.07433,0.631033,0.613054
1540478233.8087,2.041,-84,3.24,-86,1.718,-80,1.362,-83,1.32,-80,0.876,-80,1.1,-80,2.027,-85,1.01973,0.525882,0.434505,1.10801,0.526216,0.433663,1.16683,0.681139,0.436074,0.987062,0.758578,0.440795,1.06631,0.635679,0.613113
1540478233.85898,2.05,-84,3.226,-87,1.713,-80,1.408,-83,1.39,-80,0.857,-80,1.105,-80,1.975,-92,1.01592,0.5276,0.434704,1.10458,0.529218,0.433852,1.16054,0.685146,0.436039,0.979466,0.759899,0.440691,1.06125,0.638093,0.613497
1540478233.90864,2.022,-85,3.207,-86,1.695,-82,1.39,-84,1.376,-82,0.884,-79,1.049,-81,2.06,-87,1.01176,0.528409,0.434575,1.10059,0.531748,0.433751,1.15373,0.688554,0.436054,0.971411,0.759687,0.441041,1.05532,0.638702,0.613343
1540478233.95863,2.065,-84,3.188,-86,1.718,-81,1.441,-83,1.366,-80,0.862,-79,1.1,-80,2.004,-85,1.00901,0.529259,0.434523,1.09752,0.534696,0.433969,1.1471,0.691935,0.436016,0.962813,0.759756,0.441427,1.05014,0.640263,0.61336
1540478234.00864,2.022,-86,3.198,-86,1.723,-80,1.498,-82,1.394,-81,0.903,-80,1.058,-80,2.046,-85,1.00574,0.531218,0.435018,1.09441,0.538464,0.433966,1.14003,0.697727,0.436103,0.954405,0.760031,0.441377,1.04458,0.643048,0.613531
1540478234.05865,2.027,-85,3.193,-86,1.723,-80,1.46,-82,1.352,-80,0.857,-79,1.053,-81,2.079,-88,1.00266,0.533675,0.435095,1.09098,0.543539,0.434156,1.13239,0.703392,0.43603,0.944903,0.761571,0.441567,1.03809,0.646869,0.613474
1540478234.10865,2.087,-85,3.216,-86,1.751,-80,1.591,-81,1.423,-80,0.894,-80,1.063,-80,2.083,-84,0.998266,0.537027,0.435511,1.08628,0.548915,0.434191,1.12357,0.709876,0.4358,0.935056,0.762904,0.441531,1.031,0.651339,0.613472
1540478234.15865,2.097,-83,3.193,-86,1.741,-82,1.507,-86,1.394,-80,0.839,-80,1.02,-81,2.074,-85,0.994289,0.538929,0.435642,1.08196,0.55249,0.434344,1.11674,0.713908,0.436038,0.926477,0.763741,0.441483,1.02521,0.654128,0.613615
1540478234.20863,2.106,-84,3.193,-86,1.756,-80,1.479,-83,1.418,-82,0.825,-80,1.016,-80,2.087,-84,0.989633,0.540666,0.435902,1.07709,0.5567,0.434483,1.10723,0.719038,0.435818,0.916244,0.763865,0.441242,1.01789,0.657118,0.613626
1540478234.25864,2.144,-84,3.17,-86,1.784,-80,1.535,-82,1.394,-81,0.853,-80,0.997,-80,2.069,-86,0.985368,0.541889,0.435459,1.0726,0.559563,0.434843,1.10002,0.722365,0.435725,0.908335,0.763763,0.441498,1.01151,0.659268,0.613933
1540478234.30863,2.172,-84,3.17,-88,1.774,-80,1.573,-82,1.413,-80,0.87,-80,0.992,-80,2.032,-85,0.980472,0.54389,0.436052,1.06715,0.563692,0.434534,1.09045,0.726777,0.435624,0.897522,0.763675,0.441477,1.00377,0.6618,0.613931
1540478234.35863,2.153,-84,3.156,-86,1.77,-85,1.634,-83,1.437,-81,0.903,-80,0.992,-80,1.985,-85,0.975784,0.54443,0.436012,1.06227,0.565722,0.435135,1.0833,0.729572,0.436388,0.889841,0.762642,0.441446,0.997072,0.662679,0.614157
1540478234.40863,2.153,-89,3.17,-93,1.793,-81,1.638,-82,1.437,-80,0.797,-80,1.03,-80,1.924,-85,0.970939,0.544494,0.436319,1.05703,0.567746,0.435188,1.07374,0.732159,0.43682,0.878942,0.760567,0.441821,0.989287,0.663608,0.614709
1540478234.45863,2.139,-85,3.17,-87,1.77,-80,1.629,-82,1.437,-80,0.829,-80,1.016,-80,1.952,-87,0.966765,0.54426,0.435922,1.05246,0.569449,0.435432,1.06552,0.733869,0.437016,0.871032,0.758529,0.441867,0.982359,0.663441,0.614936
1540478234.50863,2.125,-85,3.174,-86,1.765,-82,1.624,-82,1.394,-81,0.857,-81,1.02,-80,1.868,-85,0.961896,0.544642,0.43591,1.04765,0.57271,0.435381,1.05498,0.737068,0.437296,0.859705,0.755755,0.442184,0.973692,0.662475,0.614454
1540478234.55864,2.008,-87,3.146,-86,1.76,-81,1.699,-84,1.446,-84,0.829,-81,1.025,-80,1.821,-85,0.957217,0.54522,0.436112,1.04137,0.575735,0.435619,1.04489,0.740233,0.437657,0.849219,0.753455,0.442241,0.965146,0.662713,0.614437
1540478234.60863,1.952,-89,3.132,-89,1.784,-80,1.681,-83,1.441,-81,0.886,-84,1.063,-81,1.807,-85,0.953736,0.545949,0.436093,1.03584,0.578466,0.435654,1.03477,0.743479,0.438079,0.838918,0.750929,0.442169,0.956478,0.665469,0.615008
1540478234.65872,1.933,-91,3.109,-88,1.817,-80,1.704,-82,1.446,-81,0.862,-83,0.997,-80,1.802,-85,0.948876,0.545973,0.436314,1.03028,0.580636,0.43597,1.02481,0.745531,0.438289,0.828901,0.748233,0.442116,0.948504,0.664949,0.614793
1540478234.70865,1.91,-87,3.16,-89,1.77,-81,1.704,-81,1.455,-82,0.834,-81,1.039,-80,1.788,-85,0.942795,0.545298,0.435989,1.02447,0.580563,0.435946,1.01719,0.745616,0.438568,0.821676,0.746249,0.442189,0.942247,0.66285,0.614595
1540478234.75865,1.868,-87,3.109,-90,1.751,-80,1.69,-82,1.469,-81,0.862,-81,1.016,-79,1.746,-88,0.936775,0.545008,0.436134,1.01771,0.581082,0.436004,1.0094,0.745933,0.438765,0.813865,0.74531,0.442192,0.934204,0.663466,0.615119
1540478234.80868,1.891,-87,3.132,-87,1.77,-80,1.69,-82,1.488,-81,0.815,-82,0.997,-79,1.723,-90,0.929836,0.544838,0.436147,1.01065,0.582312,0.436253,0.999811,0.747324,0.43932,0.804323,0.743124,0.441977,0.925328,0.663135,0.614586
1540478234.85864,1.961,-86,3.104,-87,1.798,-80,1.723,-84,1.498,-81,0.876,-82,0.988,-80,1.751,-86,0.923678,0.545169,0.436476,1.00346,0.583796,0.436857,0.98889,0.748911,0.439613,0.79271,0.740215,0.441754,0.916848,0.662403,0.615216
1540478234.90868,1.933,-85,3.066,-87,1.76,-80,1.61,-81,1.46,-81,0.839,-82,1.006,-80,1.723,-84,0.916412,0.544875,0.436528,0.995546,0.585145,0.436981,0.978047,0.749199,0.439945,0.781474,0.736779,0.44159,0.906729,0.661235,0.615161
1540478234.95865,1.943,-87,3.118,-88,1.76,-81,1.591,-81,1.502,-81,0.857,-82,0.969,-80,1.727,-82,0.910772,0.544088,0.43628,0.989428,0.585374,0.436964,0.970874,0.748991,0.439737,0.774845,0.735568,0.441533,0.900015,0.660783,0.615016
1540478235.00865,1.928,-86,3.085,-87,1.793,-80,1.53,-81,1.46,-81,0.872,-82,0.978,-80,1.727,-82,0.905214,0.54391,0.436459,0.983422,0.586311,0.437019,0.961716,0.749747,0.439685,0.766294,0.732891,0.441676,0.892771,0.660219,0.61463
1540478235.05863,1.905,-86,3.099,-89,1.779,-80,1.587,-81,1.498,-82,0.881,-82,0.927,-80,1.718,-84,0.900433,0.543607,0.436356,0.978003,0.587208,0.436971,0.953043,0.751211,0.43969,0.758445,0.730461,0.441728,0.88684,0.659519,0.614837
