,R1,R2,R3,R4,R5,R6,R7,R8,X_M5,Y_M5,Z_M5
243,2.139,3.1180000000000003,1.629,1.151,1.006,1.226,1.544,2.139,1.3303,0.227224,0.6891919999999999
244,2.195,3.123,1.634,1.198,1.011,1.236,1.507,2.125,1.3311,0.23406,0.6897279999999999
245,0.0,3.123,1.638,1.1840000000000002,1.067,1.207,1.5490000000000002,2.111,1.3323200000000002,0.24139,0.689943
246,2.2230000000000003,3.113,1.648,1.193,1.011,1.189,1.521,2.139,1.33453,0.249849,0.689843
247,2.252,3.137,1.634,1.203,0.997,1.264,1.521,2.13,1.33607,0.257287,0.690021
248,2.2230000000000003,3.165,1.662,1.297,1.02,1.165,1.535,2.13,1.33661,0.266158,0.690325
249,2.242,3.193,1.652,1.217,1.03,1.189,1.554,2.125,1.33634,0.273199,0.690477
250,2.228,3.179,1.727,1.189,1.034,1.146,1.535,2.139,1.3355,0.279301,0.690564
251,2.237,3.184,1.671,1.142,1.063,1.1840000000000002,1.5119999999999998,2.134,1.33563,0.288373,0.690497
252,2.233,3.188,1.676,1.119,1.067,1.146,1.544,2.144,1.33513,0.296681,0.690709
253,2.27,3.2260000000000004,1.699,1.072,1.086,1.161,1.5490000000000002,2.092,1.33428,0.304366,0.6908799999999999
254,2.205,3.216,1.727,1.123,1.1,1.1840000000000002,1.54,2.125,1.3321,0.312668,0.690812
255,2.219,3.216,1.713,1.132,1.105,1.165,1.521,2.125,1.32932,0.32212,0.691033
256,2.191,3.24,1.784,1.114,1.081,1.165,1.53,2.13,1.32837,0.330232,0.691453
257,2.158,3.2310000000000003,1.741,1.151,1.105,1.17,1.53,2.13,1.32746,0.338667,0.691596
258,2.106,3.2260000000000004,1.723,1.198,1.039,1.146,1.5119999999999998,2.088,1.32494,0.346154,0.6915079999999999
259,2.111,3.24,1.685,1.189,1.118,1.114,1.521,2.115,1.32202,0.353632,0.6917939999999999
260,2.097,3.221,1.7180000000000002,1.198,1.072,1.119,1.516,2.101,1.31985,0.360563,0.69214
261,2.097,3.216,1.699,1.221,1.067,1.081,1.516,2.083,1.31817,0.367948,0.692188
262,2.209,3.259,1.69,1.236,1.063,1.123,1.526,2.12,1.31683,0.374413,0.692282
263,2.237,3.273,1.765,1.24,1.053,1.132,1.521,2.106,1.31168,0.381665,0.6924399999999999
264,2.247,3.2260000000000004,1.732,1.2919999999999998,1.105,1.081,1.516,2.083,1.30755,0.387768,0.692241
265,2.27,3.254,1.746,1.245,1.081,1.119,1.5019999999999998,2.101,1.30606,0.393438,0.6923649999999999
266,2.2230000000000003,3.259,1.723,1.334,1.063,1.119,1.4980000000000002,2.088,1.30511,0.398188,0.692233
267,2.233,3.273,1.727,1.2919999999999998,1.095,1.114,1.493,2.097,1.30293,0.402844,0.692047
268,2.256,3.254,1.765,1.259,1.132,1.119,1.455,2.111,1.29892,0.406334,0.69239
269,2.228,3.263,1.741,1.259,1.123,1.1,1.469,2.083,1.29369,0.411124,0.692814
270,2.233,3.235,1.709,1.325,1.118,1.114,1.479,2.079,1.2881,0.419136,0.6928789999999999
271,2.219,3.235,1.756,1.273,1.118,1.081,1.455,2.083,1.28328,0.427559,0.693002
272,2.172,3.235,1.765,1.278,1.114,1.114,1.469,2.083,1.27932,0.436886,0.6936229999999999
273,2.172,3.273,1.746,1.278,1.198,1.11,1.4509999999999998,2.065,1.27379,0.443319,0.69405
274,2.195,3.273,1.756,1.278,1.128,1.072,1.404,2.083,1.26783,0.449001,0.6938979999999999
275,2.195,3.249,1.727,1.287,1.156,1.095,1.4269999999999998,2.055,1.26304,0.455554,0.694143
276,2.167,3.245,1.727,1.2819999999999998,1.203,1.1,1.455,2.065,1.25938,0.462476,0.6944239999999999
277,2.2,3.221,1.756,1.2819999999999998,1.198,1.114,1.4269999999999998,2.074,1.25575,0.468164,0.694284
278,2.172,3.268,1.793,1.301,1.17,1.086,1.432,2.065,1.25154,0.473084,0.694343
279,2.2,3.235,1.751,1.315,1.156,1.119,1.404,2.087,1.24744,0.477533,0.694383
280,2.2,3.24,1.774,1.297,1.146,1.123,1.394,2.027,1.24247,0.483583,0.6939609999999999
281,2.186,3.254,1.76,1.278,1.161,1.137,1.394,2.046,1.23843,0.489076,0.6945589999999999
282,2.205,3.235,1.751,1.306,1.156,1.119,1.399,2.074,1.23386,0.494271,0.6946709999999999
283,2.181,3.254,1.746,1.2819999999999998,1.175,1.179,1.357,2.065,1.22885,0.499206,0.69458
284,2.162,3.249,1.746,1.273,1.151,1.146,1.358,2.041,1.22366,0.503031,0.694163
285,2.181,3.273,1.737,1.339,1.165,1.198,1.352,2.022,1.21858,0.508525,0.6948219999999999
286,2.158,3.245,1.723,1.278,1.175,1.193,1.325,1.994,1.21361,0.514145,0.6947239999999999
287,2.167,3.249,1.727,1.339,1.193,1.212,1.325,2.041,1.2082700000000002,0.520165,0.694918
288,2.144,3.235,1.69,1.32,1.189,1.193,1.301,2.041,1.20185,0.524994,0.6943109999999999
289,2.172,3.268,1.7180000000000002,1.2919999999999998,1.203,1.278,1.325,2.027,1.1971,0.529068,0.694506
290,2.158,3.254,1.699,1.329,1.179,1.278,1.311,2.032,1.1912,0.533539,0.69429
291,2.125,3.305,1.727,1.371,1.221,1.231,1.334,2.05,1.18666,0.5399970000000001,0.6948719999999999
292,2.12,3.263,1.704,1.311,1.25,1.067,1.297,2.008,1.18281,0.545433,0.69448
293,2.134,3.268,1.709,1.3430000000000002,1.2919999999999998,1.086,1.2819999999999998,1.989,1.1779,0.550854,0.6944359999999999
294,2.12,3.245,1.681,1.329,1.24,1.077,1.264,1.999,1.17349,0.554888,0.694806
295,2.101,3.2260000000000004,1.709,1.334,1.236,1.02,1.254,1.989,1.16894,0.5589729999999999,0.694677
296,2.097,3.2260000000000004,1.737,1.32,1.24,1.016,1.25,2.008,1.16421,0.5637770000000001,0.6945159999999999
297,2.092,3.2310000000000003,1.723,1.325,1.245,1.011,1.231,1.999,1.15859,0.569438,0.6946739999999999
298,2.074,3.2310000000000003,1.699,1.2919999999999998,1.2919999999999998,1.016,1.212,1.994,1.15304,0.5748,0.6948899999999999
299,2.092,3.254,1.709,1.273,1.273,0.983,1.212,1.999,1.14764,0.579975,0.695427
300,2.079,3.221,1.685,1.339,1.264,0.941,1.207,1.98,1.14125,0.585829,0.695275
301,2.097,3.268,1.713,1.325,1.2819999999999998,0.931,1.189,1.961,1.1343299999999998,0.592277,0.69548
302,2.055,3.221,1.723,1.325,1.287,0.931,1.203,1.985,1.12727,0.598082,0.695335
303,2.092,3.216,1.732,1.339,1.301,0.936,1.17,1.957,1.11953,0.604008,0.695739
304,2.041,3.268,1.709,1.358,1.306,0.936,1.123,1.975,1.11275,0.609035,0.6958819999999999
305,2.065,3.245,1.723,1.334,1.352,0.908,1.123,1.943,1.10341,0.615626,0.696264
306,2.069,3.24,1.699,1.376,1.357,0.898,1.123,1.966,1.09775,0.619348,0.6961479999999999
307,2.088,3.254,1.723,1.362,1.329,0.931,1.146,1.933,1.09539,0.621721,0.6958819999999999
308,2.06,3.221,1.737,1.371,1.362,0.95,1.119,1.971,1.09419,0.62278,0.695334
309,2.055,3.2310000000000003,1.713,1.371,1.376,0.889,1.1,2.013,1.0914700000000002,0.62358,0.69544
310,2.032,3.212,1.704,1.371,1.3430000000000002,0.862,1.118,2.004,1.08279,0.6257550000000001,0.695618
311,2.06,3.24,1.727,1.358,1.348,0.875,1.132,1.947,1.07433,0.631033,0.696054
312,2.041,3.24,1.7180000000000002,1.362,1.32,0.8759999999999999,1.1,2.027,1.06631,0.635679,0.696113
313,2.05,3.2260000000000004,1.713,1.408,1.39,0.857,1.105,1.975,1.06125,0.638093,0.696497
314,2.022,3.207,1.695,1.39,1.376,0.884,1.0490000000000002,2.06,1.05532,0.638702,0.696343
315,2.065,3.188,1.7180000000000002,1.4409999999999998,1.366,0.862,1.1,2.004,1.05014,0.640263,0.69636
316,2.022,3.198,1.723,1.4980000000000002,1.394,0.903,1.058,2.046,1.0445799999999998,0.643048,0.696531
317,2.027,3.193,1.723,1.46,1.352,0.857,1.053,2.079,1.03809,0.6468689999999999,0.6964739999999999
318,2.087,3.216,1.751,1.591,1.423,0.894,1.063,2.083,1.031,0.651339,0.696472
319,2.097,3.193,1.741,1.507,1.394,0.8390000000000001,1.02,2.074,1.02521,0.6541279999999999,0.6966149999999999
320,2.106,3.193,1.756,1.479,1.418,0.825,1.016,2.087,1.01789,0.657118,0.696626
321,2.144,3.17,1.784,1.535,1.394,0.853,0.997,2.069,1.01151,0.6592680000000001,0.6969329999999999
322,2.172,3.17,1.774,1.5730000000000002,1.413,0.87,0.992,2.032,1.00377,0.6618,0.696931
323,2.153,3.156,1.77,1.634,1.4369999999999998,0.903,0.992,1.985,0.997072,0.662679,0.6971569999999999
324,2.153,3.17,1.793,1.638,1.4369999999999998,0.797,1.03,1.924,0.989287,0.663608,0.697709
325,2.139,3.17,1.77,1.629,1.4369999999999998,0.8290000000000001,1.016,1.952,0.982359,0.663441,0.6979359999999999
326,2.125,3.174,1.765,1.624,1.394,0.857,1.02,1.868,0.973692,0.662475,0.6974539999999999
327,2.008,3.1460000000000004,1.76,1.699,1.446,0.8290000000000001,1.025,1.821,0.965146,0.662713,0.697437
328,1.952,3.132,1.784,1.681,1.4409999999999998,0.8859999999999999,1.063,1.807,0.956478,0.665469,0.698008
329,1.933,3.109,1.817,1.704,1.446,0.862,0.997,1.802,0.948504,0.664949,0.697793
330,1.91,3.16,1.77,1.704,1.455,0.8340000000000001,1.039,1.788,0.942247,0.66285,0.697595
331,1.868,3.109,1.751,1.69,1.469,0.862,1.016,1.746,0.934204,0.663466,0.6981189999999999
332,1.891,3.132,1.77,1.69,1.4880000000000002,0.815,0.997,1.723,0.925328,0.663135,0.6975859999999999
333,1.961,3.104,1.798,1.723,1.4980000000000002,0.8759999999999999,0.988,1.751,0.916848,0.662403,0.698216
334,1.933,3.0660000000000003,1.76,1.61,1.46,0.8390000000000001,1.006,1.723,0.906729,0.661235,0.6981609999999999
335,1.943,3.1180000000000003,1.76,1.591,1.5019999999999998,0.857,0.969,1.727,0.900015,0.660783,0.698016
336,1.928,3.085,1.793,1.53,1.46,0.872,0.978,1.727,0.8927709999999999,0.660219,0.69763
337,1.905,3.099,1.779,1.587,1.4980000000000002,0.8809999999999999,0.927,1.7180000000000002,0.88684,0.659519,0.6978369999999999
338,1.896,3.095,1.868,1.605,1.474,0.8809999999999999,0.978,1.727,0.878856,0.6601600000000001,0.6980149999999999
339,1.891,3.085,1.779,1.5590000000000002,1.469,0.857,1.002,1.723,0.87302,0.659528,0.69781
340,1.849,3.071,1.784,1.544,1.479,0.8759999999999999,0.978,1.695,0.8668899999999999,0.657854,0.698277
341,1.821,3.099,1.798,1.011,1.493,0.922,0.992,1.713,0.860175,0.65579,0.6977239999999999
342,1.817,3.0660000000000003,1.774,1.175,1.4880000000000002,0.88,0.988,1.699,0.8518629999999999,0.6555350000000001,0.697813
343,1.84,3.071,1.784,1.301,1.507,0.898,0.997,1.676,0.8436100000000001,0.654446,0.6976859999999999
344,1.802,3.043,1.756,1.54,1.507,0.917,0.978,1.666,0.836785,0.6531,0.6980689999999999
345,1.849,3.057,1.76,1.413,1.516,0.913,1.006,1.6569999999999998,0.827111,0.653071,0.698499
346,1.812,3.0380000000000003,1.77,1.399,1.521,0.931,1.002,1.6569999999999998,0.8204739999999999,0.650663,0.697743
347,1.798,3.048,1.788,1.554,1.526,0.936,0.964,1.6569999999999998,0.8136359999999999,0.649187,0.697962
348,1.826,3.0380000000000003,1.765,1.4409999999999998,1.5119999999999998,0.945,1.002,1.624,0.805645,0.647703,0.6977669999999999
349,1.835,3.052,1.774,1.53,1.5490000000000002,0.941,0.988,1.638,0.7981729999999999,0.647777,0.698241
350,1.765,3.0380000000000003,1.751,1.423,1.521,0.945,0.978,1.643,0.789756,0.646598,0.698518
351,1.817,3.01,1.774,1.5590000000000002,1.521,0.95,0.992,1.643,0.78073,0.6442,0.698426
352,1.765,3.024,1.793,1.554,1.526,0.927,0.974,1.5630000000000002,0.773409,0.64142,0.697696
353,1.756,3.029,1.798,1.297,1.516,0.941,0.983,1.596,0.765401,0.640023,0.698389
354,1.713,3.052,1.784,1.245,1.526,0.964,1.002,1.61,0.757979,0.639053,0.698445
355,1.77,3.015,1.765,1.4509999999999998,1.5119999999999998,0.974,0.983,1.582,0.750243,0.637016,0.6982989999999999
356,1.727,2.991,1.863,1.179,1.516,0.974,0.978,1.587,0.743532,0.635386,0.698439
357,1.741,2.977,1.807,1.4880000000000002,1.507,0.992,1.044,1.5490000000000002,0.7373069999999999,0.633917,0.6984029999999999
358,1.751,2.9730000000000003,1.802,1.3430000000000002,1.54,0.964,1.02,1.554,0.729753,0.631317,0.698
359,1.727,2.968,1.812,1.408,1.53,1.03,0.988,1.5630000000000002,0.7227210000000001,0.6301,0.6981999999999999
360,1.765,2.963,1.863,1.25,1.53,1.002,1.016,1.5730000000000002,0.715852,0.628216,0.6983489999999999
361,1.746,2.944,1.858,1.245,1.535,1.011,1.006,1.554,0.708885,0.626525,0.698259
362,1.774,2.949,1.84,1.352,1.516,1.025,0.992,1.493,0.702172,0.625033,0.698343
363,1.77,2.93,1.853,1.217,1.535,1.025,1.03,1.526,0.694897,0.623133,0.6979819999999999
364,1.77,2.9160000000000004,1.849,1.24,1.544,1.016,1.016,1.4880000000000002,0.688187,0.6216649999999999,0.698019
365,1.741,2.912,1.882,1.254,1.544,1.03,1.025,1.5019999999999998,0.6820149999999999,0.620286,0.698229
366,1.788,2.93,1.9,1.217,1.544,1.025,1.072,1.53,0.676421,0.618226,0.697803
367,1.807,2.879,1.9,1.189,1.535,1.058,0.997,1.484,0.669712,0.618082,0.6978439999999999
368,1.812,2.954,1.947,1.254,1.554,1.0490000000000002,1.025,1.493,0.661672,0.615845,0.6979939999999999
369,1.774,2.9160000000000004,1.924,1.245,1.5630000000000002,1.058,1.002,1.4980000000000002,0.654313,0.6146739999999999,0.6979439999999999
370,1.756,2.898,1.971,1.24,1.5590000000000002,1.072,1.025,1.479,0.6467579999999999,0.613715,0.6978249999999999
371,1.69,2.902,1.966,1.231,1.544,1.1,1.02,1.455,0.640896,0.611745,0.6973999999999999
372,1.756,2.893,2.008,1.217,1.568,1.077,1.025,1.521,0.632815,0.611396,0.6975739999999999
373,1.779,2.898,2.027,1.1840000000000002,1.5590000000000002,1.063,1.025,1.479,0.625612,0.6092930000000001,0.698027
374,1.741,2.879,2.004,1.175,1.577,1.114,1.095,1.418,0.618269,0.6062350000000001,0.697467
375,1.737,2.869,2.018,1.231,1.601,1.119,1.025,1.4369999999999998,0.6105729999999999,0.602989,0.697043
376,1.671,2.841,1.994,1.1840000000000002,1.591,1.114,1.025,1.4509999999999998,0.602857,0.602105,0.697545
377,1.77,2.86,1.9,1.217,1.591,1.095,1.006,1.404,0.595446,0.600788,0.6973569999999999
378,1.629,2.86,1.77,1.193,1.582,1.114,1.006,1.371,0.586869,0.6003310000000001,0.697338
379,1.638,2.86,1.812,1.1840000000000002,1.591,1.114,1.02,1.394,0.579354,0.59997,0.697475
380,1.634,2.809,1.793,1.231,1.582,1.123,1.002,1.408,0.5724199999999999,0.599163,0.697871
381,1.62,2.795,1.737,1.175,1.591,1.142,1.025,1.358,0.565996,0.598404,0.698217
382,1.61,2.822,2.041,1.179,1.568,1.156,1.03,1.39,0.556858,0.5970770000000001,0.6981449999999999
383,1.605,2.818,1.5630000000000002,1.221,1.601,1.114,1.039,1.3530000000000002,0.549028,0.595528,0.698337
384,1.615,2.822,1.568,1.156,1.601,1.165,1.091,1.362,0.538515,0.591867,0.698031
385,1.5490000000000002,2.822,1.521,1.17,1.62,1.17,1.053,1.366,0.5318,0.588789,0.698114
386,1.596,2.814,1.493,1.207,1.582,1.175,1.077,1.357,0.52435,0.584593,0.6980979999999999
387,1.526,2.818,1.53,1.189,1.624,1.1840000000000002,1.067,1.3530000000000002,0.517388,0.583429,0.697863
388,1.521,2.781,1.5490000000000002,1.203,1.605,1.179,1.067,1.3430000000000002,0.510716,0.584476,0.6976239999999999
389,1.479,2.795,1.554,1.198,1.629,1.193,1.063,1.32,0.504303,0.58396,0.697763
390,1.516,2.781,1.587,1.189,1.624,1.189,1.03,1.348,0.498652,0.582597,0.697869
391,1.4980000000000002,2.767,1.638,1.212,1.61,1.198,1.086,1.348,0.492012,0.579708,0.6976169999999999
392,1.474,2.79,1.605,1.207,1.61,1.198,1.058,1.306,0.4834850000000001,0.578906,0.698063
393,1.469,2.739,1.798,1.203,1.615,1.212,1.053,1.3530000000000002,0.474647,0.577809,0.6978329999999999
394,1.5019999999999998,2.767,1.845,1.226,1.61,1.259,1.077,1.297,0.466215,0.575235,0.698118
395,1.465,2.7430000000000003,2.004,1.203,1.615,1.217,1.067,1.25,0.4577729999999999,0.571533,0.6982449999999999
396,1.432,2.734,1.746,1.198,1.615,1.217,1.063,1.268,0.4512850000000001,0.569001,0.698108
397,1.455,2.734,1.5119999999999998,1.231,1.638,1.25,1.025,1.254,0.442454,0.565866,0.698355
398,1.408,2.7110000000000003,1.268,1.236,1.643,1.254,1.137,1.315,0.435281,0.563303,0.698236
399,1.408,2.734,1.325,1.245,1.638,1.259,1.053,1.226,0.427608,0.559249,0.698282
400,1.408,2.7430000000000003,1.38,1.156,1.638,1.273,1.025,1.245,0.420979,0.5554899999999999,0.6981979999999999
401,1.432,2.729,1.474,1.207,1.61,1.32,1.063,1.207,0.415368,0.553164,0.698156
402,1.38,2.678,1.535,1.278,1.643,1.278,1.072,1.193,0.41131,0.552323,0.6981479999999999
403,1.408,2.734,1.474,1.212,1.634,1.278,1.039,1.236,0.409249,0.551412,0.698028
404,1.408,2.682,1.465,1.189,1.629,1.287,1.063,1.231,0.404142,0.547276,0.6979029999999999
405,1.366,2.772,1.46,1.226,1.652,1.297,1.077,1.217,0.394785,0.54171,0.697645
406,1.362,2.715,1.408,1.203,1.634,1.348,1.17,1.231,0.384306,0.536522,0.697857
407,1.376,2.72,1.371,1.297,1.6569999999999998,1.385,1.114,1.264,0.376882,0.534014,0.697939
408,1.3430000000000002,2.687,1.376,1.207,1.643,1.358,1.11,1.231,0.372818,0.532687,0.697712
409,1.329,2.696,1.352,1.264,1.662,1.348,1.11,1.198,0.37105,0.530648,0.6977479999999999
410,1.357,2.729,1.371,1.268,1.6569999999999998,1.352,1.1,1.226,0.369211,0.528554,0.6973689999999999
411,1.357,2.734,1.362,1.217,1.666,1.311,1.105,1.24,0.365569,0.524971,0.6972929999999999
412,1.371,2.753,1.358,1.221,1.676,1.418,1.156,1.231,0.35779,0.520424,0.696885
413,1.3530000000000002,2.734,1.357,1.278,1.671,1.362,1.105,1.217,0.34975100000000003,0.516522,0.697238
414,1.325,2.725,1.339,1.334,1.6569999999999998,1.352,1.114,1.236,0.342527,0.511959,0.697162
415,1.2919999999999998,2.748,1.2819999999999998,1.273,1.634,1.399,1.132,1.1840000000000002,0.337213,0.507099,0.697281
416,1.287,2.696,1.301,1.264,1.638,1.408,1.123,1.221,0.331663,0.502635,0.696863
417,1.348,2.645,1.32,1.3430000000000002,1.662,1.418,1.161,1.221,0.32666300000000004,0.499443,0.696904
418,1.268,2.7110000000000003,1.245,1.3430000000000002,1.662,1.418,1.142,1.221,0.321133,0.496442,0.6969859999999999
419,1.2919999999999998,2.678,1.2919999999999998,1.259,1.662,1.423,1.17,1.217,0.314551,0.491851,0.6964229999999999
420,1.236,2.673,1.273,1.2919999999999998,1.648,1.446,1.165,1.189,0.31003000000000003,0.487854,0.6967709999999999
421,1.2819999999999998,2.678,1.24,1.32,1.681,1.493,1.151,1.217,0.304429,0.482261,0.6966689999999999
422,1.325,2.668,1.226,1.352,1.652,1.455,1.128,1.198,0.297699,0.477045,0.696477
423,1.268,2.645,1.24,1.339,1.652,1.4269999999999998,1.142,1.165,0.291289,0.471551,0.69636
424,1.259,0.0,1.221,1.315,1.662,1.4509999999999998,1.161,1.156,0.28548,0.4662270000000001,0.696356
425,1.231,2.617,1.25,1.366,1.699,1.455,1.142,1.17,0.28104,0.461471,0.696222
426,1.25,2.678,1.236,1.399,1.666,1.5119999999999998,1.175,1.17,0.276196,0.456854,0.696393
427,1.221,2.57,1.226,1.203,1.638,1.5019999999999998,1.1840000000000002,1.156,0.270856,0.45155,0.695943
428,1.254,2.5980000000000003,1.24,1.156,1.662,1.5019999999999998,1.217,1.1840000000000002,0.266769,0.446123,0.695827
429,1.245,2.589,1.231,1.193,1.652,1.484,1.193,1.137,0.262293,0.440736,0.6959489999999999
430,1.212,2.593,1.231,1.17,1.652,1.5019999999999998,1.212,1.128,0.259167,0.434855,0.6958799999999999
431,1.236,2.65,1.226,1.114,1.643,1.521,1.189,1.175,0.255825,0.429093,0.696127
432,1.221,2.57,1.198,1.053,1.662,1.516,1.226,1.132,0.251862,0.422183,0.69641
433,1.221,2.575,1.212,1.0490000000000002,1.652,1.526,1.207,1.132,0.246904,0.416459,0.696206
434,1.236,2.57,1.203,1.058,1.615,1.53,1.221,1.114,0.241331,0.410071,0.6960879999999999
435,1.226,2.528,1.175,1.067,1.648,1.53,1.236,1.207,0.236572,0.403915,0.696481
436,1.203,2.542,1.161,1.091,1.652,1.53,1.254,1.1840000000000002,0.232292,0.395784,0.696754
437,1.231,2.547,1.151,1.077,1.666,1.577,1.25,1.137,0.229774,0.390332,0.6965049999999999
438,1.193,2.5380000000000003,1.156,1.091,1.634,1.577,1.264,1.128,0.225817,0.384952,0.696126
439,1.217,2.5610000000000004,1.151,1.067,1.629,1.5730000000000002,1.278,1.1840000000000002,0.221469,0.380907,0.696399
440,1.254,2.524,1.179,1.11,1.652,1.568,1.273,1.151,0.217974,0.37564,0.69617
441,1.193,2.514,1.105,1.114,1.634,1.526,1.287,1.142,0.213238,0.369132,0.696317
442,1.203,2.509,1.11,1.086,1.61,1.5590000000000002,1.301,1.118,0.208301,0.362299,0.696471
443,1.1840000000000002,2.533,1.137,1.081,1.62,1.587,1.315,1.142,0.203257,0.356016,0.696341
444,1.146,2.472,1.151,1.086,1.643,1.605,1.297,1.132,0.199227,0.351472,0.696438
445,1.1840000000000002,2.472,1.123,1.091,1.624,1.5630000000000002,1.329,1.165,0.194552,0.345542,0.6963539999999999
446,1.146,2.448,1.114,1.095,1.643,1.54,1.339,1.156,0.1906,0.340716,0.696521
447,1.175,2.486,1.118,1.081,1.634,1.587,1.348,1.128,0.18569,0.334758,0.696186
448,1.119,2.477,1.114,1.11,1.62,1.591,1.329,1.189,0.181629,0.329827,0.696294
449,1.123,2.486,1.123,1.105,1.605,1.5630000000000002,1.339,1.128,0.176112,0.323075,0.696172
450,1.137,2.467,1.077,1.105,1.61,1.596,1.362,1.118,0.170989,0.318359,0.696118
451,1.142,2.463,1.095,1.063,1.629,1.624,1.39,1.132,0.165749,0.312512,0.696013
452,1.105,2.467,1.095,1.105,1.629,1.61,1.376,1.128,0.161483,0.307189,0.696235
453,1.146,2.4530000000000003,1.044,1.1,1.634,1.596,1.408,1.146,0.157617,0.301827,0.6961419999999999
454,1.118,2.434,1.086,1.123,1.615,1.61,1.376,1.165,0.15265399999999998,0.295921,0.6959529999999999
455,1.118,2.448,1.053,1.114,1.605,1.596,1.366,1.156,0.148033,0.291274,0.6961029999999999
456,1.137,2.43,1.077,1.11,1.615,1.629,1.408,1.114,0.141861,0.284698,0.695835
457,1.114,2.439,1.063,1.114,1.605,1.624,1.432,1.114,0.137071,0.279425,0.695838
458,1.128,2.439,1.0490000000000002,1.1,1.605,1.685,1.385,1.137,0.131502,0.273592,0.695738
459,1.118,2.411,1.058,1.137,1.61,1.662,1.423,1.165,0.126333,0.268462,0.6958319999999999
460,1.128,2.416,1.053,1.142,1.634,1.662,1.39,1.1,0.121217,0.263464,0.695608
461,1.091,2.439,1.039,1.091,1.587,1.69,1.399,1.156,0.115111,0.258203,0.6957329999999999
462,1.128,2.444,1.077,1.146,1.615,1.681,1.408,1.137,0.110256,0.253098,0.695719
463,1.161,2.4530000000000003,1.053,1.137,1.615,1.699,1.4369999999999998,1.132,0.104074,0.247545,0.6954629999999999
464,1.11,2.383,1.044,1.123,1.643,1.709,1.46,1.118,0.0980933,0.242872,0.6952999999999999
465,1.091,2.425,1.053,1.119,1.62,1.7180000000000002,1.469,1.118,0.0901775,0.237682,0.6951579999999999
466,1.114,2.425,0.997,1.119,1.615,1.713,1.446,1.151,0.0818551,0.230611,0.69507
467,1.091,2.369,1.016,1.081,1.624,1.7180000000000002,1.4880000000000002,1.161,0.07458939999999999,0.222997,0.695234
468,1.1,2.3080000000000003,1.011,1.081,1.643,1.741,1.479,1.118,0.06906330000000001,0.215018,0.69538
469,1.077,2.303,0.969,1.11,1.634,1.713,1.474,1.165,0.0647813,0.209841,0.695751
470,1.077,2.228,0.978,1.063,1.629,1.741,1.4980000000000002,1.146,0.061937300000000015,0.207164,0.695555
471,1.091,2.3080000000000003,0.955,1.044,1.634,1.76,1.507,1.119,0.0590548,0.205109,0.6954149999999999
472,1.058,2.261,0.913,1.105,1.662,1.77,1.516,1.189,0.0548741,0.201615,0.695692
473,1.086,2.266,0.959,1.1,1.643,1.788,1.535,1.105,0.051157,0.196368,0.6956189999999999
474,1.0490000000000002,2.27,0.917,1.081,1.652,1.784,1.554,1.156,0.0471048,0.191327,0.695447
475,1.063,2.237,0.955,1.034,1.643,1.788,1.554,1.118,0.0422066,0.186823,0.695607
476,1.091,2.2,0.908,1.091,1.652,1.788,1.587,1.11,0.0370034,0.183464,0.695618
477,1.123,2.162,0.941,1.058,1.638,1.826,1.596,1.151,0.0301255,0.177803,0.6957399999999999
478,1.063,2.162,0.927,1.0490000000000002,1.648,1.812,1.5730000000000002,1.132,0.025518,0.173076,0.6955749999999999
479,1.077,2.167,0.908,1.025,1.681,1.845,1.596,1.146,0.0203743,0.167904,0.695755
480,1.081,2.186,0.898,1.0490000000000002,1.695,1.812,1.577,1.11,0.0163892,0.163601,0.695448
481,1.105,2.172,0.898,1.011,1.681,1.84,1.61,1.132,0.0107825,0.159801,0.6953069999999999
482,1.072,2.144,0.872,1.016,1.648,1.84,1.587,1.137,0.00447521,0.155788,0.695341
483,1.086,2.172,0.8759999999999999,0.95,1.666,1.835,1.5730000000000002,1.137,-0.00170205,0.150963,0.695135
484,1.03,2.176,0.8859999999999999,1.011,1.69,1.858,1.634,1.118,-0.0073221000000000015,0.146218,0.69519
485,1.063,2.158,0.862,1.072,1.685,1.84,1.652,1.137,-0.0138148,0.14117000000000002,0.6950949999999999
486,1.034,0.0,0.82,1.077,1.727,1.858,1.638,1.142,-0.018871,0.137414,0.6947789999999999
487,1.006,2.162,0.8109999999999999,1.161,1.704,1.868,1.648,1.119,-0.0249167,0.132719,0.694572
488,1.034,2.172,0.8059999999999999,1.4369999999999998,1.713,1.853,1.648,1.1,-0.0307892,0.127472,0.694529
489,1.006,2.139,0.82,1.034,1.695,1.853,1.676,1.156,-0.0378589,0.123008,0.6945129999999999
490,1.016,2.158,0.8290000000000001,1.058,1.713,1.877,1.676,1.17,-0.0446826,0.121814,0.69478
491,1.006,2.176,0.782,1.086,1.713,1.896,1.685,1.175,-0.0524837,0.121817,0.694585
492,0.992,2.139,0.764,1.081,1.737,1.914,1.671,1.132,-0.0579865,0.119904,0.694584
493,1.006,2.134,0.759,1.198,1.723,1.872,1.681,1.137,-0.0650868,0.116893,0.6945520000000001
494,0.978,2.139,0.726,1.123,1.713,1.924,1.676,1.119,-0.07136050000000001,0.113182,0.6943579999999999
495,0.969,2.134,0.754,1.039,1.727,1.933,1.681,1.146,-0.0765546,0.111408,0.694381
496,0.992,2.13,0.726,0.997,1.737,1.938,1.713,1.114,-0.0834314,0.109672,0.694352
