,R1,R2,R3,R4,R5,R6,R7,R8,X_M5,Y_M5,Z_M5
2443,1.446,1.212,0.693,1.24,2.041,2.954,2.645,1.872,-0.5249689999999999,-0.811348,0.6778379999999999
2444,1.4269999999999998,1.217,0.7070000000000001,1.297,2.083,2.893,2.664,1.849,-0.5245890000000001,-0.807724,0.6779069999999999
2445,1.432,1.226,0.6559999999999999,1.24,2.036,2.893,2.673,1.826,-0.524565,-0.8036399999999999,0.678055
2446,1.413,1.221,0.625,1.236,2.018,2.846,2.635,1.802,-0.524939,-0.797768,0.678385
2447,1.408,1.236,0.662,1.268,2.018,2.855,2.668,1.812,-0.5273359999999999,-0.7947890000000001,0.6780529999999999
2448,1.423,1.24,0.573,1.301,2.027,2.8510000000000004,2.673,0.0,-0.5270819999999999,-0.789475,0.678126
2449,1.394,1.226,0.625,1.217,2.027,2.809,2.6210000000000004,1.798,-0.52663,-0.78317,0.678025
2450,1.385,1.221,0.601,1.221,1.975,2.814,2.617,1.802,-0.528403,-0.778663,0.6785199999999999
2451,1.38,1.245,0.6559999999999999,1.25,2.041,2.814,2.6260000000000003,1.807,-0.529608,-0.774929,0.6784229999999999
2452,1.38,1.231,0.653,1.264,1.999,2.814,2.603,1.812,-0.531343,-0.770162,0.678982
2453,1.371,1.268,0.644,1.217,1.975,2.827,2.589,1.774,-0.531259,-0.764833,0.6791619999999999
2454,1.334,1.268,0.67,1.25,2.022,2.8,2.57,1.774,-0.534693,-0.762714,0.677916
2455,1.366,1.231,0.66,1.254,2.018,2.813,2.57,1.779,-0.5351130000000001,-0.756958,0.6783199999999999
2456,1.287,1.25,0.642,1.259,1.98,2.865,2.5610000000000004,1.807,-0.538165,-0.7538630000000001,0.67808
2457,1.315,1.25,0.67,1.25,2.032,2.822,2.528,1.774,-0.539272,-0.748776,0.6782689999999999
2458,1.2919999999999998,1.325,0.665,1.264,2.027,2.822,2.495,0.0,-0.540542,-0.742921,0.6789449999999999
2459,1.268,1.245,0.679,1.254,2.041,2.795,2.491,1.784,-0.5424869999999999,-0.738505,0.6790999999999999
2460,1.264,1.259,0.6579999999999999,1.254,2.022,2.786,2.481,1.77,-0.543508,-0.734651,0.679113
2461,1.268,1.287,0.67,1.2819999999999998,2.046,2.874,2.444,1.751,-0.546007,-0.730899,0.67914
2462,1.212,1.264,0.6559999999999999,1.32,2.05,2.827,2.458,1.723,-0.547628,-0.725777,0.67866
2463,1.226,1.268,0.662,1.259,2.05,2.809,2.43,1.732,-0.55152,-0.722258,0.6784709999999999
2464,1.189,1.2819999999999998,0.642,1.278,2.069,2.8,2.355,1.76,-0.5532739999999999,-0.7178100000000001,0.678901
2465,1.226,1.325,0.642,1.25,2.06,2.841,2.355,1.756,-0.555376,-0.713739,0.6790539999999999
2466,1.212,1.311,0.698,1.254,2.088,2.837,3.2260000000000004,1.746,-0.557326,-0.709612,0.678156
2467,1.198,1.3430000000000002,0.74,1.268,2.087,2.869,3.249,1.741,-0.559157,-0.705178,0.678777
2468,1.175,1.325,0.693,1.264,2.018,2.874,3.254,1.713,-0.561531,-0.701504,0.678805
2469,1.179,1.315,0.754,1.2819999999999998,2.018,2.822,3.2310000000000003,1.756,-0.563982,-0.697237,0.6792659999999999
2470,1.1840000000000002,1.325,0.736,1.311,2.05,2.869,3.235,1.756,-0.566719,-0.69386,0.6786679999999999
2471,1.189,1.362,0.884,1.25,2.046,2.846,3.221,1.765,-0.5685060000000001,-0.6888850000000001,0.6788529999999999
2472,1.198,1.339,0.8059999999999999,1.264,2.083,2.804,3.235,1.756,-0.570312,-0.68352,0.679177
2473,1.193,1.339,0.745,1.2819999999999998,2.032,2.818,3.273,1.756,-0.5750890000000001,-0.680815,0.679027
2474,1.189,1.334,0.792,1.278,2.046,2.869,3.314,1.774,-0.578246,-0.676584,0.6794789999999999
2475,1.203,1.362,0.782,1.306,2.05,2.837,3.123,1.756,-0.580802,-0.673288,0.6794229999999999
2476,1.198,1.371,0.8109999999999999,1.287,2.087,2.837,2.9210000000000003,1.751,-0.583972,-0.6695720000000001,0.6794629999999999
2477,1.179,1.358,0.768,1.311,2.074,2.8510000000000004,3.104,1.76,-0.586587,-0.66576,0.679557
2478,1.165,1.358,0.8009999999999999,1.287,2.079,2.898,2.855,1.756,-0.589613,-0.663678,0.6794729999999999
2479,1.175,1.358,0.754,1.315,2.06,2.841,2.846,1.76,-0.59062,-0.6614260000000001,0.6799029999999999
2480,1.17,1.366,0.792,1.306,2.074,2.814,2.809,1.756,-0.595831,-0.655247,0.6793659999999999
2481,1.175,1.39,0.82,1.329,2.092,2.846,2.645,1.751,-0.6010449999999999,-0.648596,0.6798529999999999
2482,1.175,1.371,0.82,1.287,2.092,2.818,2.757,1.709,-0.6044609999999999,-0.6448510000000001,0.6793009999999999
2483,1.151,1.352,0.74,1.325,2.083,2.912,2.959,1.69,-0.608212,-0.640417,0.67901
2484,1.142,1.38,0.764,1.339,2.06,2.846,2.692,1.741,-0.610629,-0.634224,0.67946
2485,1.165,1.39,0.764,1.3530000000000002,2.083,2.869,2.701,1.666,-0.61564,-0.629447,0.679508
2486,1.156,1.362,0.754,1.334,2.097,2.926,2.682,1.671,-0.620805,-0.625989,0.6790889999999999
2487,1.1840000000000002,1.357,0.759,1.311,2.083,2.888,2.607,1.695,-0.624694,-0.621977,0.679376
2488,1.151,1.3530000000000002,0.8109999999999999,1.352,2.097,2.869,2.72,1.648,-0.627768,-0.620238,0.6791729999999999
2489,1.119,1.39,0.787,1.3430000000000002,2.079,2.855,2.664,1.69,-0.629849,-0.6172380000000001,0.6794939999999999
2490,1.128,1.357,0.815,1.352,2.087,2.883,2.65,1.6569999999999998,-0.632737,-0.6146199999999999,0.679503
2491,1.114,1.385,0.745,1.362,2.111,2.869,2.593,1.681,-0.636686,-0.611675,0.6800689999999999
2492,1.146,1.352,0.8340000000000001,1.32,2.111,2.846,2.5980000000000003,1.676,-0.640783,-0.609282,0.6796819999999999
2493,1.1,1.357,0.764,1.352,2.101,2.86,2.612,1.699,-0.644573,-0.606222,0.680122
2494,1.105,1.385,0.843,1.352,2.125,2.837,2.57,1.695,-0.647645,-0.601967,0.6802509999999999
2495,1.165,1.366,0.8059999999999999,1.385,2.167,2.869,2.57,1.713,-0.651424,-0.5995520000000001,0.6802529999999999
2496,1.132,1.38,0.82,1.3530000000000002,2.111,2.874,2.5660000000000003,1.6569999999999998,-0.654487,-0.596629,0.680372
2497,1.095,1.366,0.787,1.362,2.092,2.869,2.57,1.643,-0.657438,-0.5954550000000001,0.680388
2498,1.081,1.362,0.787,1.3530000000000002,2.092,2.907,2.5660000000000003,1.652,-0.659836,-0.592938,0.679912
2499,1.095,1.399,0.848,1.39,2.083,2.912,2.524,1.662,-0.6624270000000001,-0.590312,0.680697
2500,1.11,1.358,0.787,1.385,2.13,2.8510000000000004,2.575,1.6569999999999998,-0.666251,-0.588075,0.6800569999999999
2501,1.105,1.362,0.853,1.362,2.097,2.883,2.575,1.652,-0.6693319999999999,-0.5850850000000001,0.680866
2502,1.1,1.362,0.792,1.3530000000000002,2.111,2.841,2.575,1.676,-0.672719,-0.582612,0.680552
2503,1.105,1.408,0.736,1.376,2.111,2.869,2.57,1.6569999999999998,-0.676125,-0.579878,0.680918
2504,1.118,1.371,0.87,1.399,2.153,0.0,2.612,1.643,-0.679337,-0.576901,0.6809459999999999
2505,1.105,1.371,0.815,1.366,2.139,2.8510000000000004,2.575,1.634,-0.682461,-0.57463,0.6808449999999999
2506,1.077,1.371,0.764,1.385,2.125,2.898,2.603,1.666,-0.686353,-0.57182,0.680754
2507,1.067,1.39,0.825,1.366,2.115,0.0,2.607,1.648,-0.6891510000000001,-0.569758,0.6806789999999999
2508,1.072,1.357,0.792,1.423,2.162,2.9210000000000003,2.575,1.648,-0.691922,-0.566411,0.680956
2509,1.118,1.357,0.8390000000000001,1.418,2.209,2.898,2.589,1.629,-0.694745,-0.56445,0.6808379999999999
2510,1.091,1.366,0.8109999999999999,1.39,2.167,2.86,2.575,1.671,-0.697756,-0.562338,0.680743
2511,1.039,1.357,0.815,1.408,2.209,2.907,2.645,1.648,-0.70023,-0.558037,0.680977
2512,1.114,1.357,0.853,1.394,2.144,2.837,2.57,1.629,-0.704018,-0.555703,0.6808529999999999
2513,1.044,1.376,0.8390000000000001,1.4369999999999998,2.228,2.837,2.519,1.6569999999999998,-0.7073550000000001,-0.551834,0.681121
2514,1.1,1.357,0.8859999999999999,1.385,2.134,2.818,2.57,1.648,-0.710947,-0.548441,0.68131
2515,1.118,1.39,0.8809999999999999,1.371,2.167,2.818,2.477,1.62,-0.713815,-0.545503,0.6814729999999999
2516,1.058,1.362,0.8390000000000001,1.423,2.162,2.814,2.463,1.629,-0.717294,-0.543184,0.681201
2517,1.081,1.376,0.848,1.479,2.181,2.757,2.547,1.62,-0.7195090000000001,-0.5401560000000001,0.680989
2518,1.095,1.408,0.8809999999999999,1.46,2.27,0.0,2.458,1.615,-0.722492,-0.537046,0.681237
2519,1.044,1.39,0.8809999999999999,1.535,2.195,2.72,2.481,1.624,-0.725263,-0.533611,0.6811039999999999
2520,1.034,1.394,0.903,1.4980000000000002,2.233,2.725,2.458,1.634,-0.72863,-0.530567,0.6810489999999999
2521,1.044,1.357,0.917,1.526,2.2,2.757,2.416,1.638,-0.731816,-0.525435,0.6814239999999999
2522,1.058,1.376,0.908,1.465,2.228,2.786,2.9160000000000004,1.624,-0.734604,-0.523542,0.681375
2523,1.039,1.3430000000000002,0.898,1.526,2.2230000000000003,2.776,3.099,1.638,-0.7365729999999999,-0.519518,0.68209
2524,1.0490000000000002,1.39,0.955,1.5019999999999998,2.228,2.739,2.701,1.629,-0.739522,-0.5169050000000001,0.681399
2525,1.081,1.348,0.988,1.507,2.242,2.818,2.809,1.638,-0.743313,-0.5126539999999999,0.681672
2526,1.067,1.339,1.077,1.455,2.2230000000000003,2.865,2.444,1.648,-0.747067,-0.511429,0.6816369999999999
2527,1.077,1.3530000000000002,1.161,1.526,2.247,0.0,2.43,1.615,-0.750255,-0.509367,0.68098
2528,1.034,1.348,0.913,1.4980000000000002,2.247,2.893,2.425,1.62,-0.751935,-0.506069,0.68143
2529,1.0490000000000002,1.348,0.611,1.469,2.237,2.86,2.448,1.615,-0.7523350000000001,-0.502283,0.6816829999999999
2530,1.1,1.339,0.639,1.479,2.252,2.822,2.477,1.643,-0.753437,-0.498799,0.6819149999999999
2531,1.0490000000000002,1.32,0.578,1.5119999999999998,2.2230000000000003,2.813,0.0,1.6569999999999998,-0.7536970000000001,-0.494434,0.6817899999999999
2532,1.105,1.3430000000000002,0.564,1.5119999999999998,2.181,0.0,0.0,1.638,-0.755657,-0.49073,0.6819069999999999
2533,1.119,1.32,0.606,1.479,2.205,2.818,2.481,1.652,-0.757467,-0.4873520000000001,0.68218
2534,1.095,1.301,0.745,1.479,2.167,2.814,2.448,1.652,-0.758717,-0.483324,0.682217
2535,1.105,1.315,0.653,1.46,2.134,0.0,2.4530000000000003,1.6569999999999998,-0.758896,-0.479517,0.682596
2536,1.091,1.32,0.639,1.5019999999999998,2.13,2.818,2.477,1.638,-0.7591,-0.475729,0.68182
2537,1.077,1.358,1.091,1.479,2.195,2.841,2.477,1.662,-0.759605,-0.470867,0.682793
2538,1.044,1.325,1.053,1.4369999999999998,2.205,2.837,2.448,1.648,-0.760333,-0.466894,0.682784
2539,1.011,1.329,0.797,1.484,2.205,2.855,2.458,1.629,-0.7610680000000001,-0.463415,0.682874
2540,1.039,1.325,0.569,1.484,2.237,2.837,2.434,1.648,-0.761424,-0.459399,0.68296
2541,1.067,1.3430000000000002,0.653,1.469,2.219,2.813,2.463,1.648,-0.762111,-0.456617,0.682281
2542,1.072,1.366,0.573,1.484,2.275,2.818,2.434,1.666,-0.761854,-0.453925,0.682191
2543,1.034,1.348,0.583,1.5019999999999998,2.317,2.827,2.463,1.695,-0.7617689999999999,-0.4499510000000001,0.682559
2544,1.039,1.348,0.5870000000000001,1.516,2.252,2.8510000000000004,2.463,1.723,-0.763,-0.446846,0.682289
2545,1.039,1.352,0.611,1.4980000000000002,2.289,2.883,2.411,1.756,-0.762939,-0.442948,0.6825709999999999
2546,1.03,1.38,0.66,1.4509999999999998,2.294,2.879,2.444,1.727,-0.762095,-0.437908,0.682958
2547,1.03,1.371,0.679,1.474,2.27,2.832,2.434,1.605,-0.760905,-0.4343770000000001,0.6829839999999999
2548,1.006,1.357,0.703,1.5019999999999998,2.289,2.841,2.42,1.629,-0.760393,-0.429739,0.6831229999999999
2549,1.02,1.339,0.782,1.423,2.3080000000000003,2.865,2.425,1.5490000000000002,-0.760026,-0.425441,0.6830229999999999
2550,0.983,1.366,0.75,1.4980000000000002,2.298,2.837,2.448,1.526,-0.759826,-0.422818,0.682815
2551,1.02,1.38,0.787,1.53,2.322,2.893,0.0,1.521,-0.757167,-0.418946,0.6832029999999999
2552,0.955,1.329,0.782,1.5019999999999998,2.2840000000000003,2.874,2.411,1.54,-0.755019,-0.415062,0.683852
2553,0.983,1.358,0.74,1.469,2.261,2.869,2.43,1.493,-0.753341,-0.411723,0.6838839999999999
2554,0.983,1.352,0.75,1.469,2.256,2.883,2.406,1.516,-0.749634,-0.405848,0.684179
2555,0.945,1.357,0.703,1.535,2.266,2.893,2.434,1.521,-0.750414,-0.403787,0.684089
2556,0.959,1.404,0.736,1.469,2.28,2.874,2.467,1.474,-0.750051,-0.401762,0.6841069999999999
2557,0.964,1.39,0.75,1.446,2.261,2.888,2.416,1.4880000000000002,-0.747058,-0.3983,0.683982
2558,0.959,1.371,0.731,1.4509999999999998,2.28,2.883,0.0,1.469,-0.745754,-0.397671,0.683602
2559,0.955,1.399,0.726,1.4269999999999998,2.275,2.902,2.463,1.446,-0.74468,-0.394728,0.683639
2560,0.917,1.399,0.736,1.4509999999999998,2.2840000000000003,2.883,2.467,1.46,-0.7431369999999999,-0.391007,0.6837529999999999
2561,0.95,1.38,0.773,1.479,2.289,2.888,2.416,1.4369999999999998,-0.739106,-0.38634,0.685017
2562,0.87,1.362,0.754,1.455,2.298,2.907,2.458,1.446,-0.737996,-0.384656,0.684314
2563,0.8859999999999999,1.348,0.745,1.432,2.303,2.869,2.439,1.423,-0.7353270000000001,-0.382705,0.684237
2564,0.903,1.362,0.745,1.418,2.28,2.879,2.425,1.4369999999999998,-0.732322,-0.379138,0.68412
2565,0.8809999999999999,1.376,0.0,1.474,2.256,2.846,2.416,1.399,-0.731559,-0.376156,0.6842689999999999
2566,0.894,1.39,0.731,1.423,2.252,2.8510000000000004,2.355,1.423,-0.728961,-0.373184,0.684654
2567,0.8809999999999999,1.362,0.745,1.4409999999999998,2.289,2.846,2.369,1.423,-0.725801,-0.370338,0.684986
2568,0.88,1.362,0.731,1.423,2.252,2.827,2.397,1.385,-0.722973,-0.366772,0.685255
2569,0.87,1.352,0.736,1.446,2.275,2.841,2.35,1.366,-0.72035,-0.362868,0.684785
2570,0.913,1.493,0.75,1.418,2.252,2.8510000000000004,2.317,1.362,-0.719487,-0.361314,0.684768
2571,0.8759999999999999,1.399,0.754,1.446,2.261,2.837,2.322,1.362,-0.716303,-0.359292,0.685055
2572,0.8809999999999999,1.352,0.736,1.4409999999999998,2.261,2.846,2.35,1.39,-0.713075,-0.355962,0.6848439999999999
2573,0.88,1.4409999999999998,0.764,1.399,2.247,2.86,2.327,1.376,-0.710982,-0.353906,0.6851109999999999
2574,0.88,1.432,0.726,1.4509999999999998,2.242,2.86,2.336,1.339,-0.708182,-0.350737,0.685113
2575,0.884,1.404,0.721,1.404,2.228,2.846,2.35,1.3530000000000002,-0.7042970000000001,-0.348628,0.684897
2576,0.875,1.474,0.7170000000000001,1.46,2.228,2.874,2.2840000000000003,1.301,-0.7016680000000001,-0.346966,0.685298
2577,0.88,1.399,0.74,1.446,2.256,2.841,2.303,1.358,-0.698447,-0.345089,0.685504
2578,0.8809999999999999,1.404,0.684,1.404,2.261,2.846,2.331,1.38,-0.695869,-0.342557,0.685589
2579,0.894,1.4369999999999998,0.6890000000000001,1.4269999999999998,2.256,2.869,2.331,1.311,-0.691558,-0.339627,0.6850989999999999
2580,0.903,1.418,0.75,1.39,2.261,2.888,2.331,1.357,-0.688113,-0.337473,0.685185
2581,0.884,1.423,0.6890000000000001,1.446,2.261,2.841,2.35,1.315,-0.6838390000000001,-0.335042,0.685485
2582,0.88,1.4269999999999998,0.773,1.4369999999999998,2.237,2.865,2.364,1.32,-0.6814,-0.33314,0.685818
2583,0.884,1.4509999999999998,0.74,1.455,2.303,2.9160000000000004,2.322,1.38,-0.678225,-0.330458,0.6858979999999999
2584,0.8809999999999999,1.432,0.736,1.38,2.247,2.869,2.275,1.385,-0.675381,-0.328122,0.6854739999999999
2585,0.857,1.4369999999999998,0.693,1.4369999999999998,2.219,2.8510000000000004,2.303,1.315,-0.671177,-0.325337,0.686172
2586,0.867,1.465,0.693,1.399,2.247,2.8510000000000004,2.317,1.329,-0.668721,-0.323046,0.68582
2587,0.87,1.46,0.726,1.423,2.256,2.832,2.369,1.32,-0.6647430000000001,-0.320754,0.686221
2588,0.875,1.516,0.75,1.408,2.233,2.822,2.247,1.297,-0.6602680000000001,-0.317359,0.6862729999999999
2589,0.853,1.432,0.721,1.352,2.214,2.818,2.3080000000000003,1.301,-0.657066,-0.315431,0.68638
2590,0.848,1.484,0.773,1.38,2.2,2.837,2.294,1.278,-0.653921,-0.312937,0.686227
2591,0.862,1.474,0.745,1.39,2.242,2.818,2.266,1.329,-0.650047,-0.309821,0.6868949999999999
2592,0.8759999999999999,1.507,0.721,1.366,2.2230000000000003,2.818,2.237,1.339,-0.6459550000000001,-0.307466,0.686435
2593,0.8809999999999999,1.507,0.764,1.413,2.167,2.822,2.237,1.278,-0.6437470000000001,-0.306131,0.686035
2594,0.884,1.4880000000000002,0.7070000000000001,1.362,2.191,2.818,2.242,1.2919999999999998,-0.641116,-0.30440100000000003,0.686441
2595,0.87,1.474,0.75,1.385,2.205,2.813,2.2230000000000003,1.2919999999999998,-0.636875,-0.301745,0.687004
2596,0.8759999999999999,1.53,0.721,1.38,2.162,2.822,2.233,1.315,-0.63144,-0.299232,0.686559
2597,0.825,1.516,0.703,1.329,2.176,2.79,2.195,1.2819999999999998,-0.629513,-0.299061,0.686503
2598,0.857,1.474,0.684,1.358,2.158,2.795,2.186,1.306,-0.626027,-0.295839,0.687264
2599,0.825,1.516,0.721,1.348,2.153,2.781,2.181,1.287,-0.621817,-0.292981,0.686956
2600,0.88,1.469,0.66,1.38,2.125,2.772,2.176,1.273,-0.617645,-0.289959,0.687752
2601,0.825,1.493,0.7070000000000001,1.348,2.144,2.757,2.191,1.2919999999999998,-0.612745,-0.287362,0.687483
2602,0.884,1.5630000000000002,0.745,1.362,2.13,2.753,2.186,1.273,-0.6075119999999999,-0.283575,0.687284
2603,0.867,1.507,0.703,1.3530000000000002,2.162,2.739,2.186,1.287,-0.6047100000000001,-0.281638,0.687666
2604,0.862,1.4880000000000002,0.7170000000000001,1.339,2.158,2.725,2.2,1.301,-0.600056,-0.278324,0.687681
2605,0.87,1.4880000000000002,0.693,1.362,2.139,2.767,2.153,1.32,-0.59804,-0.276488,0.688004
2606,0.867,1.587,0.75,1.404,2.144,2.748,2.162,1.306,-0.594825,-0.274386,0.687706
2607,0.875,1.5490000000000002,0.679,1.3430000000000002,2.144,2.739,2.167,1.325,-0.590264,-0.27109,0.687711
2608,0.87,1.5119999999999998,0.7070000000000001,1.371,2.101,2.692,2.167,1.273,-0.5873510000000001,-0.269755,0.687372
2609,0.825,1.507,0.7170000000000001,1.325,2.12,2.7060000000000004,2.158,1.273,-0.583151,-0.265889,0.68782
2610,0.825,1.526,0.642,1.339,2.097,2.715,2.195,1.236,-0.579511,-0.263288,0.68803
2611,0.815,1.615,0.698,1.325,2.111,2.696,2.158,1.24,-0.575641,-0.260224,0.6877899999999999
2612,0.8390000000000001,1.544,0.6509999999999999,1.3430000000000002,2.134,2.664,2.158,1.264,-0.5715359999999999,-0.257678,0.6879339999999999
2613,0.8340000000000001,1.582,0.675,1.329,2.101,2.682,2.158,1.268,-0.5676939999999999,-0.255334,0.6885249999999999
2614,0.862,1.591,0.653,1.3530000000000002,2.092,2.692,2.139,1.2819999999999998,-0.564824,-0.252779,0.68816
2615,0.8290000000000001,1.582,0.6890000000000001,1.348,2.083,2.692,2.13,1.259,-0.561962,-0.251171,0.688235
2616,0.8809999999999999,1.605,0.665,1.3530000000000002,2.097,2.678,2.148,1.311,-0.559706,-0.24880700000000006,0.68851
2617,0.853,1.577,0.665,1.334,2.083,2.687,2.13,1.2919999999999998,-0.5550189999999999,-0.24553000000000005,0.6885699999999999
2618,0.8109999999999999,1.587,0.703,1.278,2.12,2.682,2.13,1.301,-0.551574,-0.242517,0.688742
2619,0.8390000000000001,1.62,0.698,1.301,2.083,2.65,2.162,1.2919999999999998,-0.547952,-0.23998000000000005,0.6886369999999999
2620,0.853,1.62,0.7120000000000001,1.306,2.088,2.682,2.148,1.264,-0.543637,-0.236825,0.6888319999999999
2621,0.815,1.61,0.7070000000000001,1.339,2.087,2.64,2.158,1.245,-0.540517,-0.234352,0.6886899999999999
2622,0.825,1.624,0.6509999999999999,1.311,2.074,2.635,2.172,1.254,-0.536948,-0.231743,0.688877
2623,0.815,1.61,0.7170000000000001,1.3530000000000002,2.074,2.635,2.153,1.259,-0.534849,-0.229372,0.68855
2624,0.862,1.605,0.675,1.306,2.074,2.64,2.191,1.226,-0.531222,-0.227021,0.689059
2625,0.8340000000000001,1.648,0.6509999999999999,1.311,2.083,2.645,2.13,1.25,-0.52846,-0.224651,0.689026
2626,0.792,1.601,0.698,1.3430000000000002,2.05,2.631,2.144,1.2919999999999998,-0.5249149999999999,-0.221543,0.6888859999999999
2627,0.8290000000000001,1.605,0.6559999999999999,1.334,2.055,2.6260000000000003,2.148,1.25,-0.520383,-0.218836,0.688926
2628,0.848,1.62,0.66,1.352,2.083,2.5980000000000003,2.172,1.25,-0.517529,-0.215785,0.688943
2629,0.853,1.629,0.6559999999999999,1.329,2.083,2.584,2.153,1.306,-0.515059,-0.21425500000000006,0.689081
2630,0.867,1.61,0.693,1.334,2.065,2.6210000000000004,2.209,1.24,-0.510495,-0.210618,0.6888819999999999
2631,0.82,1.634,0.675,1.297,2.069,2.589,2.158,1.259,-0.506469,-0.20683,0.6892469999999999
2632,0.825,1.652,0.6509999999999999,1.348,2.046,2.589,2.176,1.236,-0.503013,-0.204357,0.6895979999999999
2633,0.825,1.629,0.653,1.32,2.041,2.57,2.172,1.236,-0.5001800000000001,-0.201103,0.6897439999999999
2634,0.8859999999999999,1.638,0.679,1.348,2.069,2.575,2.176,1.259,-0.497209,-0.199176,0.6894899999999999
2635,0.853,1.601,0.6459999999999999,1.2819999999999998,2.06,2.5660000000000003,2.139,1.264,-0.494191,-0.196783,0.689379
2636,0.825,1.624,0.6579999999999999,1.311,2.041,2.57,2.158,1.25,-0.491617,-0.193736,0.689488
2637,0.82,1.615,0.662,1.32,2.041,2.547,2.191,1.259,-0.488341,-0.191099,0.689468
2638,0.853,1.62,0.693,1.264,2.06,2.575,2.13,1.278,-0.485082,-0.187489,0.6893619999999999
2639,0.8290000000000001,1.624,0.731,1.297,2.083,2.5660000000000003,2.153,1.278,-0.481133,-0.184061,0.689875
2640,0.815,1.648,0.6559999999999999,1.315,2.046,2.528,2.106,1.278,-0.477238,-0.180999,0.6898759999999999
2641,0.8290000000000001,1.671,0.665,1.334,2.032,2.528,2.144,1.268,-0.474171,-0.17865,0.6903199999999999
2642,0.815,1.629,0.675,1.2819999999999998,2.055,2.5610000000000004,2.12,1.287,-0.46984,-0.17542,0.690233
2643,0.8290000000000001,1.652,0.684,1.245,2.027,0.0,2.097,1.297,-0.4679140000000001,-0.171899,0.690422
2644,0.8759999999999999,1.727,0.7170000000000001,1.2919999999999998,2.05,2.57,2.111,1.259,-0.464897,-0.168677,0.6901189999999999
2645,0.792,1.652,0.6579999999999999,1.264,2.022,2.552,2.087,1.273,-0.461701,-0.165299,0.690163
2646,0.797,1.685,0.6459999999999999,1.306,2.041,2.533,2.088,1.259,-0.457884,-0.161855,0.6902999999999999
2647,0.792,1.681,0.6890000000000001,1.268,2.004,2.514,2.055,1.25,-0.4557270000000001,-0.158398,0.690081
2648,0.8340000000000001,1.704,0.698,1.25,2.018,2.505,2.101,1.268,-0.453419,-0.155892,0.690447
2649,0.782,1.704,0.67,1.311,2.018,2.509,2.083,1.2819999999999998,-0.4506020000000001,-0.15266,0.6902469999999999
2650,0.797,1.685,0.703,1.287,2.046,2.481,2.055,1.2919999999999998,-0.447125,-0.149542,0.6907249999999999
2651,0.8290000000000001,1.69,0.7120000000000001,1.268,2.036,2.505,2.05,1.25,-0.443547,-0.14582,0.6906289999999999
2652,0.8059999999999999,1.69,0.703,1.245,2.013,2.495,2.046,1.268,-0.441237,-0.142927,0.690893
2653,0.867,1.732,0.665,1.221,2.018,2.505,2.055,1.221,-0.4380270000000001,-0.13919700000000002,0.690302
2654,0.8059999999999999,1.727,0.7170000000000001,1.2819999999999998,1.98,2.5,2.027,1.259,-0.4347180000000001,-0.13638499999999998,0.6907859999999999
2655,0.792,1.7180000000000002,0.66,1.165,2.022,2.477,2.074,1.231,-0.431883,-0.13331800000000002,0.690706
2656,0.8009999999999999,1.709,0.7120000000000001,1.217,1.989,2.467,2.055,1.236,-0.429935,-0.12981700000000002,0.6909439999999999
2657,0.778,1.723,0.7170000000000001,1.278,2.004,2.481,2.06,1.264,-0.426534,-0.127013,0.690642
2658,0.815,1.723,0.679,1.2919999999999998,1.985,2.477,2.05,1.264,-0.423488,-0.122807,0.690979
2659,0.792,1.732,0.679,1.212,2.004,2.486,2.065,1.207,-0.419075,-0.1189,0.6909799999999999
2660,0.825,1.77,0.6559999999999999,1.264,1.994,2.481,2.079,1.189,-0.415798,-0.114757,0.691554
2661,0.782,1.741,0.66,1.2819999999999998,1.994,2.463,2.079,1.221,-0.412924,-0.11036300000000003,0.691626
2662,0.8390000000000001,1.774,0.6459999999999999,1.231,2.018,2.463,2.041,1.25,-0.410736,-0.108216,0.69165
2663,0.782,1.774,0.662,1.2919999999999998,1.989,2.463,2.069,1.198,-0.409505,-0.106808,0.691293
2664,0.782,1.774,0.62,1.2919999999999998,1.98,2.486,2.06,1.193,-0.406937,-0.104203,0.691499
2665,0.8109999999999999,1.765,0.642,1.259,1.989,2.463,2.05,1.17,-0.404185,-0.100497,0.6913689999999999
2666,0.8009999999999999,1.826,0.615,1.245,1.989,2.467,2.083,1.198,-0.40039,-0.0962118,0.691453
2667,0.8109999999999999,1.788,0.667,1.2819999999999998,1.994,2.444,2.074,1.165,-0.397885,-0.093318,0.69161
2668,0.8340000000000001,1.774,0.639,1.2819999999999998,1.989,2.439,2.106,1.128,-0.393403,-0.0885447,0.691705
2669,0.82,1.802,0.634,1.25,1.961,2.444,2.055,1.151,-0.390899,-0.0859479,0.691753
2670,0.8390000000000001,1.774,0.667,1.24,1.989,2.439,2.06,1.156,-0.389339,-0.0832178,0.691497
2671,0.82,1.812,0.6459999999999999,1.273,1.966,2.463,2.055,1.156,-0.386334,-0.0803756,0.691703
2672,0.8390000000000001,1.774,0.653,1.231,1.966,2.411,2.06,1.123,-0.38328,-0.0776931,0.69161
2673,0.797,1.817,0.648,1.259,1.971,2.43,2.032,1.123,-0.379402,-0.0750253,0.691704
2674,0.8340000000000001,1.807,0.662,1.259,1.966,2.416,2.046,1.156,-0.376292,-0.0716498,0.6916199999999999
2675,0.825,1.831,0.6890000000000001,1.203,1.952,2.406,1.994,1.156,-0.372396,-0.06830130000000001,0.691601
2676,0.843,1.831,0.726,1.2819999999999998,1.966,2.425,1.985,1.114,-0.36869,-0.0650207,0.6917139999999999
